payment_id,order_id,method,status,amount,paid_at,transaction_ref,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status_order,currency_code,subtotal,tax_amount,shipping_fee,total_amount,address_id,province_id,date_id,paid_at_id
7000005887,1000005887,CARD,PAID,27336.0,2024-07-15 17:04:12,TX-MGDCZUOTDPSQ,1467,1,,2024-07-12 19:04:12,2538.0,1297,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0,1297,1,20240712,20240715
7000005888,1000005888,GATEWAY,PAID,19350.0,2025-07-07 10:53:48,TX-93W5E6QI0TVI,1188,1,,2025-07-06 05:53:48,2450.0,3616,PAID,ARS,15000.0,3150.0,1200.0,19350.0,3616,3,20250706,20250707
7000005889,1000005889,GATEWAY,PAID,71985.0,2025-08-04 11:06:16,TX-X1AK42RPVQ8X,1115,1,,2025-08-03 08:06:16,3928.0,4068,FULFILLED,ARS,58500.0,12285.0,1200.0,71985.0,4068,3,20250803,20250804
7000005890,1000005890,CARD,PAID,28459.2,2024-05-23 10:52:17,TX-I795PVY9TMA0,1336,2,4.0,2024-05-21 18:52:17,1183.0,4,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,4,4,20240521,20240523
7000005891,1000005891,CARD,PAID,18966.75,2024-01-20 06:05:57,TX-ZCQNTK6PI69K,1363,1,,2024-01-18 06:05:57,3865.0,1309,FULFILLED,ARS,15675.0,3291.75,0.0,18966.75,1309,2,20240118,20240120
7000005892,1000005892,CASH,REFUNDED,47916.0,2024-05-30 04:48:09,TX-KWZUTMGSKXT7,785,2,3.0,2024-05-28 20:48:09,2793.0,3,REFUNDED,ARS,39600.0,8316.0,0.0,47916.0,3,3,20240528,20240530
7000005893,1000005893,CARD,REFUNDED,14520.0,2025-02-24 20:20:02,TX-31PYMSNGKZDU,1103,2,1.0,2025-02-23 15:20:02,4062.0,1,REFUNDED,ARS,12000.0,2520.0,0.0,14520.0,1,1,20250223,20250224
7000005894,1000005894,CARD,PENDING,29040.0,,,517,1,,2025-07-25 13:48:07,2713.0,3041,CREATED,ARS,24000.0,5040.0,0.0,29040.0,3041,1,20250725,
7000005895,1000005895,GATEWAY,PAID,31036.5,2024-08-08 22:30:57,TX-4RARD0T83ES4,519,1,,2024-08-08 01:30:57,2189.0,2499,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5,2499,3,20240808,20240808
7000005896,1000005896,GATEWAY,PAID,27036.0,2024-03-19 15:54:32,TX-AQJWRR5GO5ZA,1319,1,,2024-03-17 03:54:32,1959.0,1919,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,1919,2,20240317,20240319
7000005897,1000005897,CASH,PAID,105905.25,2024-07-19 10:50:25,TX-PJJWF771IOGJ,182,2,1.0,2024-07-16 10:50:25,,1,FULFILLED,ARS,87525.0,18380.25,0.0,105905.25,1,1,20240716,20240719
7000005898,1000005898,CASH,REFUNDED,54313.88,2024-08-01 15:09:48,TX-XDSSMBNHSAG3,316,2,1.0,2024-07-31 11:09:48,,1,REFUNDED,ARS,44887.5,9426.38,0.0,54313.88,1,1,20240731,20240801
7000005899,1000005899,GATEWAY,PAID,50205.0,2025-03-03 04:51:35,TX-ENOYRWIA70JR,990,1,,2025-02-28 13:51:35,3477.0,1290,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0,1290,2,20250228,20250303
7000005900,1000005900,GATEWAY,PAID,49905.0,2024-10-29 07:05:07,TX-57FPNDP4P3I1,500,1,,2024-10-29 04:05:07,3731.0,3389,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0,3389,4,20241029,20241029
7000005901,1000005901,GATEWAY,PAID,43789.5,2024-10-23 05:43:36,TX-MEWLOSDSNJIF,353,1,,2024-10-21 05:43:36,1538.0,2940,FULFILLED,ARS,34950.0,7339.5,1500.0,43789.5,2940,1,20241021,20241023
7000005902,1000005902,CARD,PAID,67982.4,2024-09-19 14:46:54,TX-YOFUQY6J23MY,980,1,,2024-09-18 10:46:54,1052.0,4108,PAID,ARS,55440.0,11642.4,900.0,67982.4,4108,2,20240918,20240919
7000005903,1000005903,CARD,PAID,35385.0,2025-06-09 00:51:49,TX-9A146YAH56YZ,1137,1,,2025-06-07 02:51:49,1219.0,1328,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0,1328,1,20250607,20250609
7000005904,1000005904,CARD,PAID,60722.4,2024-04-11 09:13:42,TX-8Q7DRQFD2PCA,1122,1,,2024-04-10 16:13:42,4104.0,2990,FULFILLED,ARS,49440.0,10382.4,900.0,60722.4,2990,1,20240410,20240411
7000005905,1000005905,CARD,PAID,15294.0,2024-05-18 09:35:01,TX-D21BLA4ZJYFG,588,1,,2024-05-17 09:35:01,4020.0,2221,FULFILLED,ARS,11400.0,2394.0,1500.0,15294.0,2221,4,20240517,20240518
7000005906,1000005906,CASH,PAID,41382.0,2025-01-11 19:53:27,TX-PIMPVHHN92RI,1144,2,3.0,2025-01-08 21:53:27,3886.0,3,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,3,3,20250108,20250111
7000005907,1000005907,CARD,PAID,75443.1,2024-06-12 02:30:18,TX-DX5X5KTBYBE2,1413,1,,2024-06-10 03:30:18,1217.0,1207,FULFILLED,ARS,61110.0,12833.1,1500.0,75443.1,1207,1,20240610,20240612
7000005908,1000005908,CASH,FAILED,27588.0,,,1115,2,4.0,2024-05-13 18:39:21,,4,CANCELLED,ARS,22800.0,4788.0,0.0,27588.0,4,4,20240513,
7000005909,1000005909,CARD,PAID,19957.5,2025-05-12 21:45:41,TX-VQ09SJIHM96V,142,1,,2025-05-11 01:45:41,3581.0,1383,FULFILLED,ARS,15750.0,3307.5,900.0,19957.5,1383,1,20250511,20250512
7000005910,1000005910,CARD,FAILED,30492.0,,,969,2,4.0,2024-03-14 11:27:05,3434.0,4,CANCELLED,ARS,25200.0,5292.0,0.0,30492.0,4,4,20240314,
7000005911,1000005911,CASH,PAID,55495.44,2025-06-16 05:31:16,TX-82SKZDF9TIG0,1042,2,2.0,2025-06-15 13:31:16,3916.0,2,FULFILLED,ARS,45864.0,9631.44,0.0,55495.44,2,2,20250615,20250616
7000005912,1000005912,CASH,PAID,31218.0,2024-12-25 17:00:20,TX-4GFAVMUGYO5R,728,2,4.0,2024-12-23 10:00:20,1490.0,4,FULFILLED,ARS,25800.0,5418.0,0.0,31218.0,4,4,20241223,20241225
7000005913,1000005913,CASH,PENDING,32670.0,,,1117,2,4.0,2024-08-09 11:11:23,3299.0,4,CREATED,ARS,27000.0,5670.0,0.0,32670.0,4,4,20240809,
7000005914,1000005914,GATEWAY,PAID,38252.7,2024-12-16 20:49:20,TX-KMIFPDW5T5CX,484,1,,2024-12-14 00:49:20,1119.0,2861,FULFILLED,ARS,30870.0,6482.7,900.0,38252.7,2861,1,20241214,20241216
7000005915,1000005915,CARD,PAID,19004.62,2025-04-28 02:59:09,TX-AY2UCOY922ZL,1339,1,,2025-04-27 02:59:09,,3912,PAID,ARS,14962.5,3142.12,900.0,19004.62,3912,1,20250427,20250428
7000005916,1000005916,CARD,PAID,48279.0,2025-05-31 14:06:19,TX-QR2MQCXWZ5YS,1474,1,,2025-05-29 05:06:19,2905.0,2783,FULFILLED,ARS,39900.0,8379.0,0.0,48279.0,2783,1,20250529,20250531
7000005917,1000005917,GATEWAY,PAID,69870.0,2024-10-24 05:19:52,TX-U4QN6UTAOCRY,1161,1,,2024-10-23 01:19:52,1359.0,1455,PAID,ARS,57000.0,11970.0,900.0,69870.0,1455,1,20241023,20241024
7000005918,1000005918,TRANSFER,PAID,53361.0,2024-02-26 15:37:29,TX-CNI4EBXFUJWE,1149,2,4.0,2024-02-23 21:37:29,3249.0,4,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0,4,4,20240223,20240226
7000005919,1000005919,GATEWAY,PAID,37074.0,2024-07-23 19:20:05,TX-3S6TICDW2MHT,477,1,,2024-07-23 06:20:05,1341.0,2208,PAID,ARS,29400.0,6174.0,1500.0,37074.0,2208,1,20240723,20240723
7000005920,1000005920,GATEWAY,REFUNDED,15720.0,2025-09-08 01:22:11,TX-NG89CGU0UK8P,951,1,,2025-09-07 04:22:11,3744.0,3142,REFUNDED,ARS,12000.0,2520.0,1200.0,15720.0,3142,3,20250907,20250908
7000005921,1000005921,CARD,PAID,77212.2,2025-05-30 10:23:59,TX-QML37CH4TBQ3,508,1,,2025-05-29 08:23:59,4108.0,2422,FULFILLED,ARS,62820.0,13192.2,1200.0,77212.2,2422,4,20250529,20250530
7000005922,1000005922,CARD,PAID,51231.0,2025-09-05 03:26:44,TX-9DW884G8OYPR,689,1,,2025-09-03 20:26:44,2400.0,3389,FULFILLED,ARS,41100.0,8631.0,1500.0,51231.0,3389,4,20250903,20250905
7000005923,1000005923,CARD,PAID,46554.75,2024-10-02 11:40:46,TX-JBOSJUC8X6PI,289,2,4.0,2024-10-01 05:40:46,2803.0,4,FULFILLED,ARS,38475.0,8079.75,0.0,46554.75,4,4,20241001,20241002
7000005924,1000005924,CASH,PENDING,17242.5,,,1229,2,3.0,2025-08-19 16:03:09,1825.0,3,CREATED,ARS,14250.0,2992.5,0.0,17242.5,3,3,20250819,
7000005925,1000005925,CARD,PAID,16146.0,2025-01-15 11:01:48,TX-FCWDCWYXALI5,1061,1,,2025-01-15 09:01:48,3587.0,1868,FULFILLED,ARS,12600.0,2646.0,900.0,16146.0,1868,2,20250115,20250115
7000005926,1000005926,CASH,PAID,11761.2,2024-09-08 14:14:23,TX-KLW7LIGD7I0Y,1051,2,1.0,2024-09-05 22:14:23,3308.0,1,FULFILLED,ARS,9720.0,2041.2,0.0,11761.2,1,1,20240905,20240908
7000005927,1000005927,CASH,PAID,35574.0,2025-08-06 07:41:01,TX-0S312H139JMI,35,2,3.0,2025-08-05 12:41:01,3524.0,3,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,3,3,20250805,20250806
7000005928,1000005928,CASH,PAID,52090.5,2024-12-15 15:05:20,TX-BLE5I79VQEIO,3,2,4.0,2024-12-12 15:05:20,3213.0,4,FULFILLED,ARS,43050.0,9040.5,0.0,52090.5,4,4,20241212,20241215
7000005929,1000005929,CARD,FAILED,35685.0,,,1186,1,,2025-04-22 07:08:05,,3916,CANCELLED,ARS,28500.0,5985.0,1200.0,35685.0,3916,1,20250422,
7000005930,1000005930,CARD,PAID,64759.2,2025-04-13 18:09:36,TX-Q3BX9PN0ESA1,1232,2,1.0,2025-04-13 00:09:36,3391.0,1,FULFILLED,ARS,53520.0,11239.2,0.0,64759.2,1,1,20250413,20250413
7000005931,1000005931,CARD,PAID,19287.0,2024-05-03 13:42:17,TX-AZI7M841PPZW,1076,1,,2024-05-01 14:42:17,2393.0,1039,FULFILLED,ARS,14700.0,3087.0,1500.0,19287.0,1039,1,20240501,20240503
7000005932,1000005932,CARD,PAID,43923.0,2025-05-21 01:06:06,TX-4B66T1QENTIB,111,2,2.0,2025-05-19 08:06:06,3699.0,2,FULFILLED,ARS,36300.0,7623.0,0.0,43923.0,2,2,20250519,20250521
7000005933,1000005933,CARD,PAID,80368.2,2025-01-27 23:29:42,TX-1IUAFYFSCMEK,1149,2,1.0,2025-01-25 18:29:42,,1,FULFILLED,ARS,66420.0,13948.2,0.0,80368.2,1,1,20250125,20250127
7000005934,1000005934,CARD,PAID,25613.28,2025-05-29 12:44:48,TX-NGHYJ1ASB38M,1392,2,2.0,2025-05-27 17:44:48,2227.0,2,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28,2,2,20250527,20250529
7000005935,1000005935,TRANSFER,PAID,26136.0,2025-08-28 01:51:00,TX-91RFYO2RCECY,611,2,3.0,2025-08-26 17:51:00,2932.0,3,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,3,3,20250826,20250828
7000005936,1000005936,CARD,PAID,59643.0,2024-10-16 06:43:02,TX-A30NKY93VP2K,1313,1,,2024-10-14 13:43:02,1496.0,3038,PAID,ARS,48300.0,10143.0,1200.0,59643.0,3038,1,20241014,20241016
7000005937,1000005937,CARD,FAILED,15720.0,,,944,1,,2025-04-15 16:48:23,2083.0,1218,CANCELLED,ARS,12000.0,2520.0,1200.0,15720.0,1218,4,20250415,
7000005938,1000005938,GATEWAY,PAID,15420.0,2025-03-30 00:48:17,TX-JEBKD17G4S8F,1362,1,,2025-03-29 00:48:17,1282.0,1002,PAID,ARS,12000.0,2520.0,900.0,15420.0,1002,3,20250329,20250330
7000005939,1000005939,CASH,PAID,87120.0,2025-02-19 09:36:08,TX-ERMQ0Z0M2GLA,1225,2,1.0,2025-02-16 11:36:08,1092.0,1,FULFILLED,ARS,72000.0,15120.0,0.0,87120.0,1,1,20250216,20250219
7000005940,1000005940,CARD,PAID,40104.0,2024-10-16 06:28:40,TX-3HX3NE0ZBZDO,1406,1,,2024-10-13 17:28:40,2338.0,1624,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0,1624,1,20241013,20241016
7000005941,1000005941,CARD,PAID,37800.0,2024-11-25 04:38:11,TX-A1H5JS4WN7J6,220,1,,2024-11-23 10:38:11,3440.0,1151,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0,1151,1,20241123,20241125
7000005942,1000005942,CARD,PAID,34485.0,2025-09-24 05:06:14,TX-PEV6P6XB5QF3,1160,1,,2025-09-23 23:06:14,3815.0,1867,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,1867,1,20250923,20250924
7000005943,1000005943,TRANSFER,PAID,52453.5,2024-09-20 22:46:25,TX-PXIV0PTG6XOJ,745,2,3.0,2024-09-18 07:46:25,2279.0,3,FULFILLED,ARS,43350.0,9103.5,0.0,52453.5,3,3,20240918,20240920
7000005944,1000005944,CARD,PAID,31692.0,2024-02-25 18:53:45,TX-5QBIPS1HO6PN,928,1,,2024-02-24 11:53:45,1163.0,2426,FULFILLED,ARS,25200.0,5292.0,1200.0,31692.0,2426,1,20240224,20240225
7000005945,1000005945,GATEWAY,PAID,66973.5,2024-02-05 14:32:19,TX-9OKBYK0G6CMA,1377,1,,2024-02-02 21:32:19,3551.0,4055,FULFILLED,ARS,55350.0,11623.5,0.0,66973.5,4055,3,20240202,20240205
7000005946,1000005946,CARD,PAID,31036.5,2024-02-18 19:39:42,TX-P0SCGA59OR6Z,1475,1,,2024-02-18 09:39:42,2197.0,3271,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5,3271,2,20240218,20240218
7000005947,1000005947,CARD,PAID,29882.16,2025-04-14 13:07:42,TX-BDWDPRG5VMCG,138,2,3.0,2025-04-13 14:07:42,1651.0,3,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16,3,3,20250413,20250414
7000005948,1000005948,CARD,PAID,18987.0,2024-10-08 04:50:22,TX-IAA2OY5HSDHN,697,1,,2024-10-06 22:50:22,2594.0,3241,FULFILLED,ARS,14700.0,3087.0,1200.0,18987.0,3241,3,20241006,20241008
7000005949,1000005949,CARD,PAID,34170.0,2025-08-29 04:53:04,TX-OMSS63DZ8OZE,1393,1,,2025-08-27 20:53:04,4165.0,3277,FULFILLED,ARS,27000.0,5670.0,1500.0,34170.0,3277,1,20250827,20250829
7000005950,1000005950,GATEWAY,PAID,31959.33,2024-12-18 07:52:45,TX-BAUJC2DWRJ97,1000,1,,2024-12-15 11:52:45,3516.0,3062,FULFILLED,ARS,25173.0,5286.33,1500.0,31959.33,3062,3,20241215,20241218
7000005951,1000005951,GATEWAY,FAILED,37437.0,,,206,1,,2025-03-30 21:03:42,2713.0,2590,CANCELLED,ARS,29700.0,6237.0,1500.0,37437.0,2590,2,20250330,
7000005952,1000005952,CARD,PAID,28488.0,2025-07-11 06:59:49,TX-055E27575U0W,722,1,,2025-07-09 16:59:49,2325.0,2329,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0,2329,1,20250709,20250711
7000005953,1000005953,CARD,PAID,17835.0,2025-01-28 18:11:19,TX-QBH94U2UT0PS,1447,1,,2025-01-26 19:11:19,3663.0,2574,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0,2574,2,20250126,20250128
7000005954,1000005954,CASH,PAID,28459.2,2025-04-05 17:13:30,TX-VIYFYL8ILCPM,1466,2,4.0,2025-04-03 13:13:30,3428.0,4,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,4,4,20250403,20250405
7000005955,1000005955,CARD,PAID,14006.64,2024-01-27 00:09:39,TX-AMR31KJMQYQ4,189,1,,2024-01-25 14:09:39,2159.0,1937,FULFILLED,ARS,10584.0,2222.64,1200.0,14006.64,1937,3,20240125,20240127
7000005956,1000005956,CARD,PAID,45004.5,2024-08-10 09:19:40,TX-G7095K21GUF7,148,1,,2024-08-07 15:19:40,2704.0,1226,FULFILLED,ARS,36450.0,7654.5,900.0,45004.5,1226,1,20240807,20240810
7000005957,1000005957,GATEWAY,FAILED,72919.2,,,1258,1,,2025-08-01 16:12:15,1588.0,1996,CANCELLED,ARS,59520.0,12499.2,900.0,72919.2,1996,1,20250801,
7000005958,1000005958,CARD,PAID,25613.28,2024-08-08 07:29:51,TX-BXQ2Q9XSI5UM,596,1,,2024-08-05 15:29:51,3057.0,1169,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28,1169,1,20240805,20240808
7000005959,1000005959,CARD,FAILED,75141.0,,,546,2,3.0,2025-04-25 08:24:38,1600.0,3,CANCELLED,ARS,62100.0,13041.0,0.0,75141.0,3,3,20250425,
7000005960,1000005960,CASH,PAID,35574.0,2025-01-27 14:33:33,TX-HGS8VY6FK45D,100,2,2.0,2025-01-25 20:33:33,1327.0,2,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,2,2,20250125,20250127
7000005961,1000005961,CARD,PAID,45060.0,2025-09-07 12:10:20,TX-88IYJ9OZGRC2,1473,1,,2025-09-06 04:10:20,3240.0,2243,FULFILLED,ARS,36000.0,7560.0,1500.0,45060.0,2243,1,20250906,20250907
7000005962,1000005962,CASH,PAID,81566.1,2024-02-01 10:46:39,TX-PXK6NX8YYNB2,913,2,1.0,2024-01-29 23:46:39,2402.0,1,FULFILLED,ARS,67410.0,14156.1,0.0,81566.1,1,1,20240129,20240201
7000005963,1000005963,CARD,PAID,62438.1,2024-09-15 01:39:11,TX-F19F34U11JXM,43,1,,2024-09-14 03:39:11,2120.0,2560,PAID,ARS,50610.0,10628.1,1200.0,62438.1,2560,3,20240914,20240915
7000005964,1000005964,CARD,PAID,24829.2,2024-01-20 19:56:19,TX-45KX7HFYSS3G,882,2,4.0,2024-01-18 17:56:19,1852.0,4,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2,4,4,20240118,20240120
7000005965,1000005965,CARD,PAID,70351.5,2024-12-05 14:32:03,TX-BANMPQ9NH4GS,979,1,,2024-12-04 12:32:03,3371.0,1991,PAID,ARS,57150.0,12001.5,1200.0,70351.5,1991,2,20241204,20241205
7000005966,1000005966,CARD,PAID,30240.0,2025-05-29 21:14:30,TX-10LBSC0SXCI8,281,1,,2025-05-27 21:14:30,1300.0,3108,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,3108,1,20250527,20250529
7000005967,1000005967,CARD,PAID,69260.4,2025-08-13 13:45:08,TX-1M15W31B4ZUD,32,1,,2025-08-12 12:45:08,1630.0,3033,FULFILLED,ARS,57240.0,12020.4,0.0,69260.4,3033,3,20250812,20250813
7000005968,1000005968,CASH,PAID,29040.0,2025-03-20 15:32:22,TX-5N0DSCLFDT0Q,1427,2,1.0,2025-03-18 18:32:22,3222.0,1,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0,1,1,20250318,20250320
7000005969,1000005969,CARD,PAID,14520.0,2025-09-20 23:30:18,TX-UGSFP7AIJ1DX,112,2,3.0,2025-09-20 02:30:18,1402.0,3,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,3,3,20250920,20250920
7000005970,1000005970,GATEWAY,PAID,40704.0,2025-08-07 12:12:51,TX-DIZK6WJB8N96,187,1,,2025-08-05 13:12:51,2728.0,1683,FULFILLED,ARS,32400.0,6804.0,1500.0,40704.0,1683,4,20250805,20250807
7000005971,1000005971,GATEWAY,PAID,40104.0,2025-06-07 02:59:58,TX-ZT9RCH1RWZQH,757,1,,2025-06-04 15:59:58,1872.0,4098,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0,4098,2,20250604,20250607
7000005972,1000005972,GATEWAY,PAID,27036.0,2024-07-15 18:51:55,TX-WV0NGNAPFA4X,849,1,,2024-07-15 10:51:55,1825.0,3979,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,3979,1,20240715,20240715
7000005973,1000005973,CARD,PAID,19050.0,2024-12-06 12:01:13,TX-GH2M5WY9PW8Y,902,1,,2024-12-04 22:01:13,1257.0,2711,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0,2711,1,20241204,20241206
7000005974,1000005974,CASH,PAID,11761.2,2024-08-24 06:01:26,TX-J4ILFT86ZQI0,38,2,1.0,2024-08-23 19:01:26,1079.0,1,FULFILLED,ARS,9720.0,2041.2,0.0,11761.2,1,1,20240823,20240824
7000005975,1000005975,CARD,PAID,29359.2,2024-10-24 01:03:51,TX-U0KYMPTSQP2I,1129,1,,2024-10-23 00:03:51,,2950,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2,2950,1,20241023,20241024
7000005976,1000005976,CARD,PAID,57172.5,2025-06-07 00:24:07,TX-9YV1E8OKWJ27,561,1,,2025-06-05 16:24:07,1233.0,3920,PAID,ARS,47250.0,9922.5,0.0,57172.5,3920,2,20250605,20250607
7000005977,1000005977,GATEWAY,PAID,44188.8,2024-12-21 04:22:33,TX-95APO1ELQESW,141,1,,2024-12-19 17:22:33,3485.0,3708,PAID,ARS,35280.0,7408.8,1500.0,44188.8,3708,2,20241219,20241221
7000005978,1000005978,GATEWAY,PAID,58951.2,2025-04-24 15:39:16,TX-1A4F0XK5XYBR,1236,1,,2025-04-22 15:39:16,2104.0,1918,PAID,ARS,48720.0,10231.2,0.0,58951.2,1918,2,20250422,20250424
7000005979,1000005979,GATEWAY,PAID,33870.0,2024-05-09 07:27:31,TX-THD97K8N677G,276,1,,2024-05-06 20:27:31,1641.0,4037,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0,4037,1,20240506,20240509
7000005980,1000005980,CASH,PAID,35283.6,2024-10-27 19:02:39,TX-3LF835GPOL3U,375,2,2.0,2024-10-24 22:02:39,1739.0,2,PAID,ARS,29160.0,6123.6,0.0,35283.6,2,2,20241024,20241027
7000005981,1000005981,CASH,PAID,24829.2,2025-06-04 08:52:00,TX-SLPHFVESNWIM,370,2,3.0,2025-06-01 22:52:00,1106.0,3,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2,3,3,20250601,20250604
7000005982,1000005982,CARD,PAID,17787.0,2024-02-07 17:22:10,TX-BRADV785PDW8,1304,2,1.0,2024-02-06 08:22:10,1421.0,1,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,1,1,20240206,20240207
7000005983,1000005983,CARD,PAID,42882.0,2024-12-14 23:02:56,TX-QK319I49N3CX,926,1,,2024-12-12 20:02:56,1289.0,4166,PAID,ARS,34200.0,7182.0,1500.0,42882.0,4166,2,20241212,20241214
7000005984,1000005984,CASH,PAID,48024.9,2025-05-14 06:14:33,TX-OXMFXTL0946L,468,2,2.0,2025-05-12 23:14:33,1124.0,2,PAID,ARS,39690.0,8334.9,0.0,48024.9,2,2,20250512,20250514
7000005985,1000005985,CASH,REFUNDED,12414.6,2025-02-24 17:51:21,TX-EVFISPJPH2KL,562,2,2.0,2025-02-22 10:51:21,2375.0,2,REFUNDED,ARS,10260.0,2154.6,0.0,12414.6,2,2,20250222,20250224
7000005986,1000005986,CARD,PAID,61131.3,2024-02-18 18:53:15,TX-RK1JXA334NUD,986,1,,2024-02-18 12:53:15,1499.0,2230,FULFILLED,ARS,49530.0,10401.3,1200.0,61131.3,2230,1,20240218,20240218
7000005987,1000005987,CASH,PAID,112275.9,2025-06-15 03:11:30,TX-JJKP7GX8OF39,1343,2,2.0,2025-06-14 14:11:30,,2,FULFILLED,ARS,92790.0,19485.9,0.0,112275.9,2,2,20250614,20250615
7000005988,1000005988,CARD,FAILED,64388.7,,,983,1,,2025-07-02 22:10:08,1700.0,4104,CANCELLED,ARS,52470.0,11018.7,900.0,64388.7,4104,1,20250702,
7000005989,1000005989,CASH,PAID,13721.4,2025-03-05 12:03:12,TX-YC0ULQ516MGG,1133,2,2.0,2025-03-02 22:03:12,3871.0,2,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4,2,2,20250302,20250305
7000005990,1000005990,TRANSFER,PAID,17242.5,2024-08-11 20:36:07,TX-LK85DO1ZK59A,716,2,3.0,2024-08-11 17:36:07,1377.0,3,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,3,3,20240811,20240811
7000005991,1000005991,GATEWAY,PAID,38852.7,2025-02-08 20:27:01,TX-WH701L4SV515,333,1,,2025-02-07 23:27:01,,3373,FULFILLED,ARS,30870.0,6482.7,1500.0,38852.7,3373,4,20250207,20250208
7000005992,1000005992,CARD,PAID,19565.7,2025-02-01 05:13:38,TX-ATBPG220M2FQ,1297,1,,2025-01-31 08:13:38,3515.0,1761,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7,1761,1,20250131,20250201
7000005993,1000005993,GATEWAY,FAILED,40104.0,,,1344,1,,2025-08-01 16:01:27,2749.0,1837,CANCELLED,ARS,32400.0,6804.0,900.0,40104.0,1837,2,20250801,
7000005994,1000005994,CASH,PAID,13068.0,2024-09-22 09:17:44,TX-WHDD437JGJV9,1099,2,3.0,2024-09-21 08:17:44,1103.0,3,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,3,3,20240921,20240922
7000005995,1000005995,GATEWAY,PAID,35985.0,2025-09-27 20:22:27,TX-NQI6HTD72J4L,49,1,,2025-09-25 14:22:27,2062.0,2354,FULFILLED,ARS,28500.0,5985.0,1500.0,35985.0,2354,1,20250925,20250927
7000005996,1000005996,CARD,PAID,85305.0,2024-02-15 08:49:23,TX-MV9VD3RSG926,444,2,3.0,2024-02-12 14:49:23,1530.0,3,FULFILLED,ARS,70500.0,14805.0,0.0,85305.0,3,3,20240212,20240215
7000005997,1000005997,CARD,FAILED,29959.2,,,1215,1,,2025-04-24 06:21:58,1979.0,3858,CANCELLED,ARS,23520.0,4939.2,1500.0,29959.2,3858,3,20250424,
7000005998,1000005998,CASH,PAID,123057.0,2024-05-11 03:39:11,TX-RQUEAZ9R4KVC,610,2,2.0,2024-05-09 17:39:11,1243.0,2,FULFILLED,ARS,101700.0,21357.0,0.0,123057.0,2,2,20240509,20240511
7000005999,1000005999,CARD,PAID,55213.88,2025-01-01 10:55:44,TX-ST6B0C8JJ6DE,93,1,,2024-12-29 13:55:44,3714.0,2340,FULFILLED,ARS,44887.5,9426.38,900.0,55213.88,2340,1,20241229,20250101
7000006000,1000006000,TRANSFER,PAID,104943.3,2024-01-28 20:46:26,TX-1RY8MSDAQAJZ,1318,2,3.0,2024-01-26 11:46:26,3401.0,3,PAID,ARS,86730.0,18213.3,0.0,104943.3,3,3,20240126,20240128
7000006001,1000006001,CARD,REFUNDED,14520.0,2025-04-11 08:08:39,TX-6R2TLSBMFB2G,167,2,3.0,2025-04-11 03:08:39,3706.0,3,REFUNDED,ARS,12000.0,2520.0,0.0,14520.0,3,3,20250411,20250411
7000006002,1000006002,CARD,PAID,44760.0,2024-07-19 20:42:50,TX-STSOLNOJEBLF,789,1,,2024-07-19 05:42:50,2740.0,1774,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0,1774,1,20240719,20240719
7000006003,1000006003,GATEWAY,PAID,24422.4,2024-10-03 07:32:48,TX-XYCM3EJ10M8J,1290,1,,2024-09-30 15:32:48,1507.0,2667,FULFILLED,ARS,19440.0,4082.4,900.0,24422.4,2667,3,20240930,20241003
