shipment_id,order_id,carrier,tracking_number,status,shipped_at,delivered_at,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status_order,currency_code,subtotal,tax_amount,shipping_fee,total_amount,address_id,province_id,date_id,shipped_at_id,delivered_at_id
9000004212,1000004212,PICKUP,,DELIVERED,2024-04-28 04:06:06,2024-04-29 04:06:06,1287,2,2.0,2024-04-28 04:06:06,1428.0,2,FULFILLED,ARS,29160.0,6123.6,0.0,35283.6,2,2,20240428,20240428,20240429
9000004213,1000004213,Correo Argentino,TRK-PI4DDREEZH,DELIVERED,2025-03-06 23:22:31,2025-03-09 23:22:31,14,1,,2025-03-05 23:22:31,1771.0,3896,FULFILLED,ARS,57000.0,11970.0,900.0,69870.0,3896,1,20250305,20250306,20250309
9000004214,1000004214,Correo Argentino,TRK-SDBIA619S2,DELIVERED,2024-12-23 22:51:03,2024-12-25 22:51:03,142,1,,2024-12-22 22:51:03,3745.0,2987,FULFILLED,ARS,72618.0,15249.78,900.0,88767.78,2987,3,20241222,20241223,20241225
9000004215,1000004215,Correo Argentino,TRK-46XDESI2J7,DELIVERED,2024-11-15 10:15:24,2024-11-20 10:15:24,190,1,,2024-11-14 10:15:24,3851.0,2125,FULFILLED,ARS,32400.0,6804.0,1500.0,40704.0,2125,4,20241114,20241115,20241120
9000004216,1000004216,Correo Argentino,TRK-1R9R7HFDTU,DELIVERED,2024-02-06 11:05:51,2024-02-08 11:05:51,747,1,,2024-02-05 11:05:51,2649.0,2090,FULFILLED,ARS,10584.0,2222.64,1200.0,14006.64,2090,3,20240205,20240206,20240208
9000004217,1000004217,Correo Argentino,TRK-58Z1EYJA3E,DELIVERED,2025-02-05 10:48:09,2025-02-10 10:48:09,401,1,,2025-02-04 10:48:09,3397.0,1520,FULFILLED,ARS,15000.0,3150.0,1500.0,19650.0,1520,3,20250204,20250205,20250210
9000004218,1000004218,PICKUP,,SHIPPED,2025-05-23 07:32:14,2025-05-24 07:32:14,1306,2,2.0,2025-05-23 07:32:14,,2,PAID,ARS,66960.0,14061.6,0.0,81021.6,2,2,20250523,20250523,20250524
9000004219,1000004219,Correo Argentino,TRK-4U4JRCROCN,DELIVERED,2024-01-09 07:45:12,2024-01-14 07:45:12,677,1,,2024-01-08 07:45:12,1623.0,1153,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6,1153,1,20240108,20240109,20240114
9000004220,1000004220,Correo Argentino,,CANCELLED,,,236,1,,2025-07-31 08:32:05,1951.0,2518,CANCELLED,ARS,42750.0,8977.5,900.0,52627.5,2518,2,20250731,,
9000004221,1000004221,Correo Argentino,TRK-8OS37CUBUK,DELIVERED,2024-09-28 12:00:52,2024-10-02 12:00:52,1420,1,,2024-09-27 12:00:52,2366.0,1037,FULFILLED,ARS,47025.0,9875.25,1200.0,58100.25,1037,1,20240927,20240928,20241002
9000004222,1000004222,Correo Argentino,TRK-KHVXA5DFCM,DELIVERED,2025-09-12 06:15:28,2025-09-15 06:15:28,197,1,,2025-09-11 06:15:28,3382.0,1713,REFUNDED,ARS,14962.5,3142.12,900.0,19004.62,1713,2,20250911,20250912,20250915
9000004223,1000004223,Correo Argentino,TRK-0WY1OVZTNC,DELIVERED,2024-11-06 03:58:21,2024-11-13 03:58:21,428,1,,2024-11-05 03:58:21,3645.0,3004,FULFILLED,ARS,31350.0,6583.5,0.0,37933.5,3004,4,20241105,20241106,20241113
9000004224,1000004224,PICKUP,,SHIPPED,2025-01-28 19:15:20,2025-01-29 19:15:20,1304,2,2.0,2025-01-28 19:15:20,1707.0,2,PAID,ARS,45000.0,9450.0,0.0,54450.0,2,2,20250128,20250128,20250129
9000004225,1000004225,PICKUP,,DELIVERED,2024-08-22 06:42:08,2024-08-23 06:42:08,1398,2,2.0,2024-08-22 06:42:08,1672.0,2,FULFILLED,ARS,57000.0,11970.0,0.0,68970.0,2,2,20240822,20240822,20240823
9000004226,1000004226,Correo Argentino,TRK-UG88K2K63S,DELIVERED,2025-07-26 00:06:05,2025-07-28 00:06:05,1159,1,,2025-07-25 00:06:05,2712.0,1427,REFUNDED,ARS,28500.0,5985.0,0.0,34485.0,1427,2,20250725,20250726,20250728
9000004227,1000004227,Correo Argentino,TRK-W2Y603N1IR,DELIVERED,2024-11-05 18:18:13,2024-11-08 18:18:13,996,1,,2024-11-04 18:18:13,1131.0,1946,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0,1946,1,20241104,20241105,20241108
9000004228,1000004228,Correo Argentino,TRK-YG1C5V2FKD,DELIVERED,2024-02-13 12:08:47,2024-02-18 12:08:47,988,1,,2024-02-12 12:08:47,3645.0,1651,FULFILLED,ARS,14700.0,3087.0,1200.0,18987.0,1651,2,20240212,20240213,20240218
9000004229,1000004229,Correo Argentino,TRK-I3IAUMEC4Y,DELIVERED,2024-09-02 10:53:59,2024-09-05 10:53:59,824,1,,2024-09-01 10:53:59,3445.0,1456,FULFILLED,ARS,42750.0,8977.5,900.0,52627.5,1456,3,20240901,20240902,20240905
9000004230,1000004230,Correo Argentino,TRK-H0XYGHEBIP,DELIVERED,2024-07-27 09:57:18,2024-07-30 09:57:18,900,1,,2024-07-26 09:57:18,3275.0,2253,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0,2253,2,20240726,20240727,20240730
9000004231,1000004231,PICKUP,,DELIVERED,2025-04-09 23:39:04,2025-04-10 23:39:04,800,2,1.0,2025-04-09 23:39:04,2140.0,1,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,1,1,20250409,20250409,20250410
9000004232,1000004232,PICKUP,,DELIVERED,2024-08-16 19:32:23,2024-08-17 19:32:23,869,2,3.0,2024-08-16 19:32:23,2252.0,3,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,3,3,20240816,20240816,20240817
9000004233,1000004233,PICKUP,,DELIVERED,2024-12-03 01:47:24,2024-12-04 01:47:24,1262,2,2.0,2024-12-03 01:47:24,1437.0,2,FULFILLED,ARS,111487.5,23412.38,0.0,134899.88,2,2,20241203,20241203,20241204
9000004234,1000004234,PICKUP,,DELIVERED,2024-08-23 03:58:06,2024-08-24 03:58:06,915,2,2.0,2024-08-23 03:58:06,1759.0,2,FULFILLED,ARS,37050.0,7780.5,0.0,44830.5,2,2,20240823,20240823,20240824
9000004235,1000004235,Correo Argentino,TRK-61IYGP2ZES,DELIVERED,2025-08-25 14:29:10,2025-08-28 14:29:10,255,1,,2025-08-24 14:29:10,1485.0,2657,FULFILLED,ARS,47025.0,9875.25,900.0,57800.25,2657,2,20250824,20250825,20250828
9000004236,1000004236,Correo Argentino,TRK-Z38RKV3FLD,SHIPPED,2025-01-23 07:06:51,2025-01-25 07:06:51,254,1,,2025-01-22 07:06:51,2824.0,1170,PAID,ARS,54684.0,11483.64,900.0,67067.64,1170,2,20250122,20250123,20250125
9000004237,1000004237,PICKUP,,DELIVERED,2024-07-22 11:19:42,2024-07-23 11:19:42,563,2,2.0,2024-07-22 11:19:42,3494.0,2,FULFILLED,ARS,29925.0,6284.25,0.0,36209.25,2,2,20240722,20240722,20240723
9000004238,1000004238,PICKUP,,DELIVERED,2025-08-17 17:17:20,2025-08-18 17:17:20,1151,2,2.0,2025-08-17 17:17:20,2061.0,2,FULFILLED,ARS,42525.0,8930.25,0.0,51455.25,2,2,20250817,20250817,20250818
9000004239,1000004239,Correo Argentino,TRK-WN91GFYZ59,DELIVERED,2025-05-11 08:33:22,2025-05-13 08:33:22,542,1,,2025-05-10 08:33:22,3234.0,2017,FULFILLED,ARS,45600.0,9576.0,900.0,56076.0,2017,3,20250510,20250511,20250513
9000004240,1000004240,PICKUP,,SHIPPED,2024-07-30 09:38:45,2024-07-31 09:38:45,80,2,3.0,2024-07-30 09:38:45,2306.0,3,PAID,ARS,63675.0,13371.75,0.0,77046.75,3,3,20240730,20240730,20240731
9000004241,1000004241,Correo Argentino,TRK-MW3EMZ1KFV,DELIVERED,2025-06-16 22:28:25,2025-06-18 22:28:25,429,1,,2025-06-15 22:28:25,3866.0,3444,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,3444,1,20250615,20250616,20250618
9000004242,1000004242,PICKUP,,DELIVERED,2025-03-29 22:04:28,2025-03-30 22:04:28,1455,2,3.0,2025-03-29 22:04:28,2002.0,3,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,3,3,20250329,20250329,20250330
9000004243,1000004243,Correo Argentino,TRK-F1858GUZRA,DELIVERED,2024-04-25 10:57:27,2024-04-27 10:57:27,805,1,,2024-04-24 10:57:27,1880.0,1956,FULFILLED,ARS,58248.0,12232.08,0.0,70480.08,1956,1,20240424,20240425,20240427
9000004244,1000004244,Correo Argentino,TRK-WA6MWTB621,DELIVERED,2024-02-07 07:34:09,2024-02-09 07:34:09,711,1,,2024-02-06 07:34:09,3177.0,2129,FULFILLED,ARS,42435.0,8911.35,0.0,51346.35,2129,1,20240206,20240207,20240209
9000004245,1000004245,Correo Argentino,TRK-JL51Q6078T,DELIVERED,2025-01-15 19:15:17,2025-01-22 19:15:17,123,1,,2025-01-14 19:15:17,2150.0,4094,FULFILLED,ARS,11340.0,2381.4,900.0,14621.4,4094,4,20250114,20250115,20250122
9000004246,1000004246,PICKUP,,DELIVERED,2025-03-29 20:07:32,2025-03-30 20:07:32,969,2,1.0,2025-03-29 20:07:32,1397.0,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,1,1,20250329,20250329,20250330
9000004247,1000004247,PICKUP,,DELIVERED,2024-12-01 04:06:42,2024-12-02 04:06:42,612,2,1.0,2024-12-01 04:06:42,,1,REFUNDED,ARS,67680.0,14212.8,0.0,81892.8,1,1,20241201,20241201,20241202
9000004248,1000004248,Correo Argentino,TRK-OO3XD9BCUX,DELIVERED,2024-02-25 07:26:18,2024-03-01 07:26:18,850,1,,2024-02-24 07:26:18,3183.0,1094,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0,1094,3,20240224,20240225,20240301
9000004249,1000004249,PICKUP,,CANCELLED,,,58,2,2.0,2024-10-17 09:14:53,3518.0,2,CANCELLED,ARS,28500.0,5985.0,0.0,34485.0,2,2,20241017,,
9000004250,1000004250,Correo Argentino,TRK-LFM2JDFYDE,DELIVERED,2025-09-11 01:57:51,2025-09-15 01:57:51,440,1,,2025-09-10 01:57:51,2976.0,2993,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0,2993,2,20250910,20250911,20250915
9000004251,1000004251,Correo Argentino,TRK-RMD9OCVHHR,DELIVERED,2024-12-30 00:59:40,2025-01-03 00:59:40,477,1,,2024-12-29 00:59:40,1582.0,1993,FULFILLED,ARS,14250.0,2992.5,1500.0,18742.5,1993,3,20241229,20241230,20250103
9000004252,1000004252,Correo Argentino,TRK-2H5Z9WAHJN,DELIVERED,2024-09-18 07:04:01,2024-09-21 07:04:01,328,1,,2024-09-17 07:04:01,1099.0,3125,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,3125,1,20240917,20240918,20240921
9000004253,1000004253,PICKUP,,DELIVERED,2024-05-23 05:13:22,2024-05-24 05:13:22,64,2,4.0,2024-05-23 05:13:22,1110.0,4,REFUNDED,ARS,11970.0,2513.7,0.0,14483.7,4,4,20240523,20240523,20240524
9000004254,1000004254,Correo Argentino,TRK-C2GC2F3FBJ,DELIVERED,2024-08-30 14:13:18,2024-09-03 14:13:18,9,1,,2024-08-29 14:13:18,3244.0,2766,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0,2766,2,20240829,20240830,20240903
9000004255,1000004255,Correo Argentino,TRK-0UQAUL4RCB,SHIPPED,2024-02-25 10:12:12,2024-03-01 10:12:12,1018,1,,2024-02-24 10:12:12,1661.0,2688,PAID,ARS,19440.0,4082.4,1200.0,24722.4,2688,2,20240224,20240225,20240301
9000004256,1000004256,Correo Argentino,TRK-1DLVKWFI0U,DELIVERED,2025-02-10 11:03:06,2025-02-14 11:03:06,887,1,,2025-02-09 11:03:06,4098.0,3594,FULFILLED,ARS,16170.0,3395.7,900.0,20465.7,3594,1,20250209,20250210,20250214
9000004257,1000004257,Correo Argentino,TRK-BIT6PKXVIN,DELIVERED,2025-07-19 03:38:00,2025-07-23 03:38:00,809,1,,2025-07-18 03:38:00,3290.0,4025,FULFILLED,ARS,22680.0,4762.8,1200.0,28642.8,4025,1,20250718,20250719,20250723
9000004258,1000004258,Correo Argentino,TRK-MG6ZAFBAS8,DELIVERED,2024-09-26 12:00:21,2024-10-01 12:00:21,187,1,,2024-09-25 12:00:21,1154.0,3710,REFUNDED,ARS,31500.0,6615.0,1500.0,39615.0,3710,2,20240925,20240926,20241001
9000004259,1000004259,PICKUP,,SHIPPED,2024-03-04 23:01:51,2024-03-05 23:01:51,594,2,3.0,2024-03-04 23:01:51,,3,PAID,ARS,36450.0,7654.5,0.0,44104.5,3,3,20240304,20240304,20240305
9000004260,1000004260,Correo Argentino,TRK-WBFCY93T4E,DELIVERED,2025-07-26 14:06:39,2025-07-31 14:06:39,1416,1,,2025-07-25 14:06:39,1993.0,1750,FULFILLED,ARS,51000.0,10710.0,900.0,62610.0,1750,1,20250725,20250726,20250731
9000004261,1000004261,PICKUP,,DELIVERED,2025-03-03 06:41:50,2025-03-04 06:41:50,698,2,2.0,2025-03-03 06:41:50,2685.0,2,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,2,2,20250303,20250303,20250304
9000004262,1000004262,Correo Argentino,TRK-JK9P714CFU,DELIVERED,2024-01-27 15:09:36,2024-01-31 15:09:36,869,1,,2024-01-26 15:09:36,1263.0,1163,FULFILLED,ARS,11760.0,2469.6,1500.0,15729.6,1163,1,20240126,20240127,20240131
9000004263,1000004263,Correo Argentino,TRK-2LKRLOPHHL,DELIVERED,2025-05-18 16:19:01,2025-05-22 16:19:01,823,1,,2025-05-17 16:19:01,2606.0,3914,FULFILLED,ARS,30780.0,6463.8,1200.0,38443.8,3914,4,20250517,20250518,20250522
9000004264,1000004264,Correo Argentino,TRK-3GDLC84TNY,DELIVERED,2025-01-06 00:11:05,2025-01-08 00:11:05,170,1,,2025-01-05 00:11:05,3037.0,1583,FULFILLED,ARS,48696.0,10226.16,0.0,58922.16,1583,1,20250105,20250106,20250108
9000004265,1000004265,PICKUP,,DELIVERED,2025-06-30 22:14:25,2025-07-01 22:14:25,1022,2,2.0,2025-06-30 22:14:25,3627.0,2,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,2,2,20250630,20250630,20250701
9000004266,1000004266,Correo Argentino,TRK-IHBCVJ37HJ,DELIVERED,2024-06-17 08:57:43,2024-06-23 08:57:43,946,1,,2024-06-16 08:57:43,1922.0,3596,FULFILLED,ARS,56670.0,11900.7,1500.0,70070.7,3596,4,20240616,20240617,20240623
9000004267,1000004267,PICKUP,,DELIVERED,2024-12-01 23:33:37,2024-12-02 23:33:37,1273,2,1.0,2024-12-01 23:33:37,2541.0,1,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0,1,1,20241201,20241201,20241202
9000004268,1000004268,PICKUP,,CANCELLED,,,752,2,4.0,2025-08-06 17:01:45,3517.0,4,CANCELLED,ARS,14250.0,2992.5,0.0,17242.5,4,4,20250806,,
9000004269,1000004269,Correo Argentino,TRK-A0YJ0VBO7C,DELIVERED,2025-07-16 01:01:41,2025-07-18 01:01:41,338,1,,2025-07-15 01:01:41,3327.0,1679,FULFILLED,ARS,44100.0,9261.0,1500.0,54861.0,1679,2,20250715,20250716,20250718
9000004270,1000004270,Correo Argentino,TRK-5O0J681V0Z,DELIVERED,2024-06-21 15:34:45,2024-06-26 15:34:45,1223,1,,2024-06-20 15:34:45,3983.0,3550,FULFILLED,ARS,12348.0,2593.08,900.0,15841.08,3550,2,20240620,20240621,20240626
9000004271,1000004271,PICKUP,,DELIVERED,2024-10-17 15:20:01,2024-10-18 15:20:01,1014,2,4.0,2024-10-17 15:20:01,2976.0,4,FULFILLED,ARS,57000.0,11970.0,0.0,68970.0,4,4,20241017,20241017,20241018
9000004272,1000004272,PICKUP,,DELIVERED,2024-07-10 10:24:31,2024-07-11 10:24:31,1204,2,1.0,2024-07-10 10:24:31,2832.0,1,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5,1,1,20240710,20240710,20240711
9000004273,1000004273,Correo Argentino,TRK-H97WRYFKWA,DELIVERED,2024-03-20 23:13:03,2024-03-22 23:13:03,227,1,,2024-03-19 23:13:03,2808.0,2078,REFUNDED,ARS,28500.0,5985.0,1500.0,35985.0,2078,1,20240319,20240320,20240322
9000004274,1000004274,Correo Argentino,TRK-KA9AK5L3QF,SHIPPED,2025-05-21 13:48:36,2025-05-24 13:48:36,54,1,,2025-05-20 13:48:36,4027.0,2226,PAID,ARS,36000.0,7560.0,900.0,44460.0,2226,2,20250520,20250521,20250524
9000004275,1000004275,PICKUP,,SHIPPED,2024-04-28 14:32:57,2024-04-29 14:32:57,1095,2,2.0,2024-04-28 14:32:57,1274.0,2,PAID,ARS,14250.0,2992.5,0.0,17242.5,2,2,20240428,20240428,20240429
9000004276,1000004276,Correo Argentino,TRK-Y9RMZAJ7F3,DELIVERED,2024-05-13 22:02:16,2024-05-16 22:02:16,955,1,,2024-05-12 22:02:16,2168.0,2892,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0,2892,1,20240512,20240513,20240516
9000004277,1000004277,Correo Argentino,TRK-AKXL19E7X1,DELIVERED,2024-07-19 08:38:11,2024-07-21 08:38:11,756,1,,2024-07-18 08:38:11,,1024,REFUNDED,ARS,25650.0,5386.5,1200.0,32236.5,1024,2,20240718,20240719,20240721
9000004278,1000004278,Correo Argentino,,CANCELLED,,,999,1,,2024-05-27 23:02:43,2959.0,2072,CANCELLED,ARS,27000.0,5670.0,1500.0,34170.0,2072,4,20240527,,
9000004279,1000004279,PICKUP,,DELIVERED,2025-08-03 03:12:47,2025-08-04 03:12:47,628,2,3.0,2025-08-03 03:12:47,1064.0,3,FULFILLED,ARS,36450.0,7654.5,0.0,44104.5,3,3,20250803,20250803,20250804
9000004280,1000004280,Correo Argentino,TRK-GMARFVB7ZP,DELIVERED,2025-03-03 13:17:50,2025-03-06 13:17:50,29,1,,2025-03-02 13:17:50,1759.0,3177,FULFILLED,ARS,12600.0,2646.0,1200.0,16446.0,3177,1,20250302,20250303,20250306
9000004281,1000004281,PICKUP,,SHIPPED,2025-02-15 00:29:38,2025-02-16 00:29:38,892,2,3.0,2025-02-15 00:29:38,1866.0,3,PAID,ARS,52044.0,10929.24,0.0,62973.24,3,3,20250215,20250215,20250216
9000004282,1000004282,PICKUP,,DELIVERED,2024-05-01 01:02:03,2024-05-02 01:02:03,1280,2,4.0,2024-05-01 01:02:03,3822.0,4,FULFILLED,ARS,14962.5,3142.12,0.0,18104.62,4,4,20240501,20240501,20240502
9000004283,1000004283,Correo Argentino,TRK-P62IO1JK07,DELIVERED,2024-02-23 04:39:47,2024-02-28 04:39:47,1129,1,,2024-02-22 04:39:47,2774.0,2619,FULFILLED,ARS,44550.0,9355.5,1500.0,55405.5,2619,4,20240222,20240223,20240228
9000004284,1000004284,Correo Argentino,TRK-4SD8A08YX1,DELIVERED,2025-07-20 03:29:34,2025-07-25 03:29:34,782,1,,2025-07-19 03:29:34,,2665,FULFILLED,ARS,103305.0,21694.05,900.0,125899.05,2665,4,20250719,20250720,20250725
9000004285,1000004285,Correo Argentino,TRK-1ZFQ6NMPNR,DELIVERED,2024-12-07 15:02:37,2024-12-09 15:02:37,1038,1,,2024-12-06 15:02:37,3141.0,2212,FULFILLED,ARS,27435.0,5761.35,1500.0,34696.35,2212,1,20241206,20241207,20241209
9000004286,1000004286,PICKUP,,DELIVERED,2025-01-17 16:42:46,2025-01-18 16:42:46,790,2,1.0,2025-01-17 16:42:46,3646.0,1,FULFILLED,ARS,73755.0,15488.55,0.0,89243.55,1,1,20250117,20250117,20250118
9000004287,1000004287,PICKUP,,DELIVERED,2024-02-11 19:38:50,2024-02-12 19:38:50,1430,2,4.0,2024-02-11 19:38:50,2136.0,4,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05,4,4,20240211,20240211,20240212
9000004288,1000004288,Correo Argentino,TRK-ILHOLEKPOW,DELIVERED,2024-04-07 14:17:52,2024-04-11 14:17:52,85,1,,2024-04-06 14:17:52,3278.0,2867,FULFILLED,ARS,23160.0,4863.6,900.0,28923.6,2867,1,20240406,20240407,20240411
9000004289,1000004289,Correo Argentino,TRK-3OGI4V6K7J,DELIVERED,2024-12-06 11:54:35,2024-12-10 11:54:35,15,1,,2024-12-05 11:54:35,1542.0,4181,FULFILLED,ARS,57487.5,12072.38,1500.0,71059.88,4181,2,20241205,20241206,20241210
9000004290,1000004290,Correo Argentino,TRK-L7WP0QGID0,DELIVERED,2024-11-24 23:40:26,2024-11-26 23:40:26,72,1,,2024-11-23 23:40:26,2303.0,3576,FULFILLED,ARS,47250.0,9922.5,1200.0,58372.5,3576,2,20241123,20241124,20241126
9000004291,1000004291,PICKUP,,DELIVERED,2024-02-09 15:54:48,2024-02-10 15:54:48,636,2,4.0,2024-02-09 15:54:48,3042.0,4,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0,4,4,20240209,20240209,20240210
9000004292,1000004292,Correo Argentino,TRK-88VXH79CT7,DELIVERED,2025-06-02 11:16:57,2025-06-07 11:16:57,1089,1,,2025-06-01 11:16:57,1052.0,1571,FULFILLED,ARS,64500.0,13545.0,1200.0,79245.0,1571,2,20250601,20250602,20250607
9000004293,1000004293,Correo Argentino,TRK-TPA7CJ146K,DELIVERED,2025-02-19 09:32:41,2025-02-22 09:32:41,791,1,,2025-02-18 09:32:41,3759.0,1029,REFUNDED,ARS,10800.0,2268.0,900.0,13968.0,1029,1,20250218,20250219,20250222
9000004294,1000004294,PICKUP,,DELIVERED,2024-12-24 19:02:05,2024-12-25 19:02:05,144,2,1.0,2024-12-24 19:02:05,2946.0,1,FULFILLED,ARS,33000.0,6930.0,0.0,39930.0,1,1,20241224,20241224,20241225
9000004295,1000004295,Correo Argentino,TRK-AQBKKNL8SV,DELIVERED,2024-04-27 22:04:16,2024-05-02 22:04:16,1195,1,,2024-04-26 22:04:16,1275.0,1323,FULFILLED,ARS,24300.0,5103.0,1200.0,30603.0,1323,2,20240426,20240427,20240502
9000004296,1000004296,Correo Argentino,TRK-AQEB8J5SA0,DELIVERED,2025-02-02 04:27:13,2025-02-04 04:27:13,901,1,,2025-02-01 04:27:13,1976.0,3990,FULFILLED,ARS,21168.0,4445.28,1200.0,26813.28,3990,1,20250201,20250202,20250204
9000004297,1000004297,PICKUP,,READY,2024-01-09 06:41:55,2024-01-10 06:41:55,1320,2,2.0,2024-01-09 06:41:55,2043.0,2,CREATED,ARS,11880.0,2494.8,0.0,14374.8,2,2,20240109,20240109,20240110
9000004298,1000004298,Correo Argentino,TRK-RF7KPYEM3X,SHIPPED,2024-09-20 16:59:26,2024-09-25 16:59:26,306,1,,2024-09-19 16:59:26,1880.0,2379,PAID,ARS,11970.0,2513.7,1200.0,15683.7,2379,1,20240919,20240920,20240925
9000004299,1000004299,PICKUP,,DELIVERED,2024-05-11 05:59:00,2024-05-12 05:59:00,28,2,1.0,2024-05-11 05:59:00,2797.0,1,REFUNDED,ARS,23940.0,5027.4,0.0,28967.4,1,1,20240511,20240511,20240512
9000004300,1000004300,PICKUP,,CANCELLED,,,884,2,4.0,2024-11-20 17:04:43,1787.0,4,CANCELLED,ARS,44100.0,9261.0,0.0,53361.0,4,4,20241120,,
9000004301,1000004301,PICKUP,,DELIVERED,2024-04-16 03:26:14,2024-04-17 03:26:14,382,2,3.0,2024-04-16 03:26:14,1351.0,3,REFUNDED,ARS,68340.0,14351.4,0.0,82691.4,3,3,20240416,20240416,20240417
9000004302,1000004302,PICKUP,,SHIPPED,2024-09-06 15:44:35,2024-09-07 15:44:35,1286,2,1.0,2024-09-06 15:44:35,3641.0,1,PAID,ARS,16170.0,3395.7,0.0,19565.7,1,1,20240906,20240906,20240907
9000004303,1000004303,PICKUP,,SHIPPED,2024-12-12 04:10:21,2024-12-13 04:10:21,156,2,1.0,2024-12-12 04:10:21,1536.0,1,PAID,ARS,36180.0,7597.8,0.0,43777.8,1,1,20241212,20241212,20241213
9000004304,1000004304,Correo Argentino,TRK-PE19DJRY6Q,DELIVERED,2024-08-20 20:47:48,2024-08-24 20:47:48,1119,1,,2024-08-19 20:47:48,1152.0,3126,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0,3126,1,20240819,20240820,20240824
9000004305,1000004305,PICKUP,,DELIVERED,2024-07-06 04:14:52,2024-07-07 04:14:52,1395,2,2.0,2024-07-06 04:14:52,2282.0,2,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5,2,2,20240706,20240706,20240707
9000004306,1000004306,Correo Argentino,TRK-ZP1DVWM96E,DELIVERED,2025-07-22 07:06:39,2025-07-26 07:06:39,402,1,,2025-07-21 07:06:39,2082.0,3220,FULFILLED,ARS,11970.0,2513.7,1200.0,15683.7,3220,1,20250721,20250722,20250726
9000004307,1000004307,Correo Argentino,TRK-C0G85W3RC4,DELIVERED,2024-12-04 02:54:54,2024-12-08 02:54:54,981,1,,2024-12-03 02:54:54,1536.0,2488,FULFILLED,ARS,12936.0,2716.56,1500.0,17152.56,2488,1,20241203,20241204,20241208
9000004308,1000004308,Correo Argentino,TRK-9AIVXSPGWW,SHIPPED,2024-02-14 21:10:45,2024-02-16 21:10:45,1247,1,,2024-02-13 21:10:45,1949.0,2600,PAID,ARS,49044.0,10299.24,1500.0,60843.24,2600,1,20240213,20240214,20240216
9000004309,1000004309,Correo Argentino,TRK-6A6AXXTI4D,DELIVERED,2025-01-21 06:31:24,2025-01-26 06:31:24,770,1,,2025-01-20 06:31:24,3811.0,2929,FULFILLED,ARS,42750.0,8977.5,1200.0,52927.5,2929,2,20250120,20250121,20250126
9000004310,1000004310,PICKUP,,DELIVERED,2025-02-27 10:47:36,2025-02-28 10:47:36,1304,2,1.0,2025-02-27 10:47:36,4175.0,1,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,1,1,20250227,20250227,20250228
9000004311,1000004311,Correo Argentino,TRK-7AIV797ZGM,SHIPPED,2024-11-21 15:56:42,2024-11-26 15:56:42,1486,1,,2024-11-20 15:56:42,3969.0,2607,PAID,ARS,16500.0,3465.0,1500.0,21465.0,2607,1,20241120,20241121,20241126
9000004312,1000004312,PICKUP,,DELIVERED,2025-01-07 08:21:46,2025-01-08 08:21:46,475,2,2.0,2025-01-07 08:21:46,2404.0,2,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6,2,2,20250107,20250107,20250108
9000004313,1000004313,PICKUP,,SHIPPED,2025-06-12 17:01:16,2025-06-13 17:01:16,305,2,2.0,2025-06-12 17:01:16,1625.0,2,PAID,ARS,27300.0,5733.0,0.0,33033.0,2,2,20250612,20250612,20250613
9000004314,1000004314,PICKUP,,DELIVERED,2024-10-19 23:52:55,2024-10-20 23:52:55,1484,2,1.0,2024-10-19 23:52:55,2660.0,1,FULFILLED,ARS,24300.0,5103.0,0.0,29403.0,1,1,20241019,20241019,20241020
9000004315,1000004315,Correo Argentino,TRK-4REL48R0H2,DELIVERED,2024-06-20 05:19:00,2024-06-23 05:19:00,829,1,,2024-06-19 05:19:00,1235.0,1138,FULFILLED,ARS,31350.0,6583.5,1200.0,39133.5,1138,3,20240619,20240620,20240623
9000004316,1000004316,Correo Argentino,TRK-T3HLMLQL08,SHIPPED,2025-03-06 02:21:26,2025-03-11 02:21:26,1373,1,,2025-03-05 02:21:26,3540.0,1757,PAID,ARS,29400.0,6174.0,900.0,36474.0,1757,1,20250305,20250306,20250311
