order_item_id,order_id,order_date,customer_id,channel_id,product_id,province_id,name,quantity,unit_price,discount_amount,line_total,total_amount
5000007984,1000005962,2024-01-29 23:46:39,913,2,1,1,Buenos Aires,3,12600.0,1890.0,35910.0,81566.1
5000007985,1000005962,2024-01-29 23:46:39,913,2,2,1,Buenos Aires,2,15750.0,0.0,31500.0,81566.1
5000007986,1000005963,2024-09-14 03:39:11,43,1,2,3,Santa Fe,1,15000.0,300.0,14700.0,62438.1
5000007987,1000005963,2024-09-14 03:39:11,43,1,1,3,Santa Fe,3,12600.0,1890.0,35910.0,62438.1
5000007988,1000005964,2024-01-18 17:56:19,882,2,1,4,Mendoza,2,10800.0,1080.0,20520.0,24829.2
5000007989,1000005965,2024-12-04 12:32:03,979,1,2,2,Córdoba,1,13500.0,1350.0,12150.0,70351.5
5000007990,1000005965,2024-12-04 12:32:03,979,1,2,2,Córdoba,3,15000.0,0.0,45000.0,70351.5
5000007991,1000005966,2025-05-27 21:14:30,281,1,1,1,Buenos Aires,2,12000.0,0.0,24000.0,30240.0
5000007992,1000005967,2025-08-12 12:45:08,32,1,1,3,Santa Fe,3,13200.0,3960.0,35640.0,69260.4
5000007993,1000005967,2025-08-12 12:45:08,32,1,1,3,Santa Fe,2,10800.0,0.0,21600.0,69260.4
5000007994,1000005968,2025-03-18 18:32:22,1427,2,1,1,Buenos Aires,2,12000.0,0.0,24000.0,29040.0
5000007995,1000005969,2025-09-20 02:30:18,112,2,1,3,Santa Fe,1,12000.0,0.0,12000.0,14520.0
5000007996,1000005970,2025-08-05 13:12:51,187,1,1,4,Mendoza,3,12000.0,3600.0,32400.0,40704.0
5000007997,1000005971,2025-06-04 15:59:58,757,1,1,2,Córdoba,3,10800.0,0.0,32400.0,40104.0
5000007998,1000005972,2024-07-15 10:51:55,849,1,1,1,Buenos Aires,2,12000.0,2400.0,21600.0,27036.0
5000007999,1000005973,2024-12-04 22:01:13,902,1,2,1,Buenos Aires,1,15000.0,0.0,15000.0,19050.0
5000008000,1000005974,2024-08-23 19:01:26,38,2,1,1,Buenos Aires,1,10800.0,1080.0,9720.0,11761.2
5000008001,1000005975,2024-10-23 00:03:51,1129,1,1,1,Buenos Aires,2,12000.0,480.0,23520.0,29359.2
5000008002,1000005976,2025-06-05 16:24:07,561,1,2,2,Córdoba,3,15750.0,0.0,47250.0,57172.5
5000008003,1000005977,2024-12-19 17:22:33,141,1,1,2,Córdoba,3,12000.0,720.0,35280.0,44188.8
5000008004,1000005978,2025-04-22 15:39:16,1236,1,2,2,Córdoba,1,15000.0,300.0,14700.0,58951.2
5000008005,1000005978,2025-04-22 15:39:16,1236,1,1,2,Córdoba,3,12600.0,3780.0,34020.0,58951.2
5000008006,1000005979,2024-05-06 20:27:31,276,1,2,1,Buenos Aires,2,15000.0,3000.0,27000.0,33870.0
5000008007,1000005980,2024-10-24 22:02:39,375,2,1,2,Córdoba,3,10800.0,3240.0,29160.0,35283.6
5000008008,1000005981,2025-06-01 22:52:00,370,2,1,3,Santa Fe,2,10800.0,1080.0,20520.0,24829.2
5000008009,1000005982,2024-02-06 08:22:10,1304,2,2,1,Buenos Aires,1,15000.0,300.0,14700.0,17787.0
5000008010,1000005983,2024-12-12 20:02:56,926,1,1,2,Córdoba,3,12000.0,1800.0,34200.0,42882.0
5000008011,1000005984,2025-05-12 23:14:33,468,2,2,2,Córdoba,3,13500.0,810.0,39690.0,48024.9
5000008012,1000005985,2025-02-22 10:51:21,562,2,1,2,Córdoba,1,10800.0,540.0,10260.0,12414.6
5000008013,1000005986,2024-02-18 12:53:15,986,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,61131.3
5000008014,1000005986,2024-02-18 12:53:15,986,1,2,1,Buenos Aires,1,15000.0,750.0,14250.0,61131.3
5000008015,1000005987,2025-06-14 14:11:30,1343,2,1,2,Córdoba,2,12000.0,2400.0,21600.0,112275.9
5000008016,1000005987,2025-06-14 14:11:30,1343,2,2,2,Córdoba,2,15750.0,0.0,31500.0,112275.9
5000008017,1000005987,2025-06-14 14:11:30,1343,2,2,2,Córdoba,3,13500.0,810.0,39690.0,112275.9
5000008018,1000005988,2025-07-02 22:10:08,983,1,2,1,Buenos Aires,2,15750.0,630.0,30870.0,64388.7
5000008019,1000005988,2025-07-02 22:10:08,983,1,1,1,Buenos Aires,2,12000.0,2400.0,21600.0,64388.7
5000008020,1000005989,2025-03-02 22:03:12,1133,2,1,2,Córdoba,1,12600.0,1260.0,11340.0,13721.4
5000008021,1000005990,2024-08-11 17:36:07,716,2,2,3,Santa Fe,1,15000.0,750.0,14250.0,17242.5
5000008022,1000005991,2025-02-07 23:27:01,333,1,2,4,Mendoza,2,15750.0,630.0,30870.0,38852.7
5000008023,1000005992,2025-01-31 08:13:38,1297,1,2,1,Buenos Aires,1,16500.0,330.0,16170.0,19565.7
5000008024,1000005993,2025-08-01 16:01:27,1344,1,1,2,Córdoba,3,12000.0,3600.0,32400.0,40104.0
5000008025,1000005994,2024-09-21 08:17:44,1099,2,1,3,Santa Fe,1,12000.0,1200.0,10800.0,13068.0
5000008026,1000005995,2025-09-25 14:22:27,49,1,2,1,Buenos Aires,2,15000.0,1500.0,28500.0,35985.0
5000008027,1000005996,2024-02-12 14:49:23,444,2,2,3,Santa Fe,2,15000.0,0.0,30000.0,85305.0
5000008028,1000005996,2024-02-12 14:49:23,444,2,2,3,Santa Fe,3,15000.0,4500.0,40500.0,85305.0
5000008029,1000005997,2025-04-24 06:21:58,1215,1,1,3,Santa Fe,2,12000.0,480.0,23520.0,29959.2
5000008030,1000005998,2024-05-09 17:39:11,610,2,1,2,Córdoba,3,12000.0,1800.0,34200.0,123057.0
5000008031,1000005998,2024-05-09 17:39:11,610,2,2,2,Córdoba,3,15000.0,4500.0,40500.0,123057.0
5000008032,1000005998,2024-05-09 17:39:11,610,2,2,2,Córdoba,2,15000.0,3000.0,27000.0,123057.0
5000008033,1000005999,2024-12-29 13:55:44,93,1,2,1,Buenos Aires,3,15750.0,2362.5,44887.5,55213.88
5000008034,1000006000,2024-01-26 11:46:26,1318,2,2,3,Santa Fe,1,15000.0,300.0,14700.0,104943.3
5000008035,1000006000,2024-01-26 11:46:26,1318,2,2,3,Santa Fe,3,16500.0,990.0,48510.0,104943.3
5000008036,1000006000,2024-01-26 11:46:26,1318,2,1,3,Santa Fe,2,12000.0,480.0,23520.0,104943.3
5000008037,1000006001,2025-04-11 03:08:39,167,2,1,3,Santa Fe,1,12000.0,0.0,12000.0,14520.0
5000008038,1000006002,2024-07-19 05:42:50,789,1,1,1,Buenos Aires,3,12000.0,0.0,36000.0,44760.0
5000008039,1000006003,2024-09-30 15:32:48,1290,1,1,3,Santa Fe,2,10800.0,2160.0,19440.0,24422.4
5000008040,1000006004,2024-07-26 21:52:05,1340,2,1,4,Mendoza,1,10800.0,540.0,10260.0,12414.6
5000008041,1000006005,2024-02-04 15:24:23,327,1,1,1,Buenos Aires,2,12000.0,480.0,23520.0,28459.2
5000008042,1000006006,2024-03-02 08:06:05,1131,1,2,1,Buenos Aires,2,15000.0,600.0,29400.0,77938.2
5000008043,1000006006,2024-03-02 08:06:05,1131,1,1,1,Buenos Aires,3,12600.0,3780.0,34020.0,77938.2
5000008044,1000006007,2025-03-04 15:05:14,295,1,1,3,Santa Fe,2,12000.0,0.0,24000.0,55553.28
5000008045,1000006007,2025-03-04 15:05:14,295,1,1,3,Santa Fe,2,10800.0,432.0,21168.0,55553.28
5000008046,1000006008,2024-12-10 23:09:45,580,1,2,2,Córdoba,1,15000.0,1500.0,13500.0,31464.6
5000008047,1000006008,2024-12-10 23:09:45,580,1,1,2,Córdoba,1,12000.0,240.0,11760.0,31464.6
5000008048,1000006009,2025-03-22 14:22:17,364,1,2,2,Córdoba,2,15750.0,3150.0,28350.0,35203.5
5000008049,1000006010,2024-12-27 04:22:22,353,1,1,2,Córdoba,3,12000.0,0.0,36000.0,43560.0
5000008050,1000006011,2024-06-09 13:57:39,966,2,2,1,Buenos Aires,1,15000.0,1500.0,13500.0,30855.0
5000008051,1000006011,2024-06-09 13:57:39,966,2,1,1,Buenos Aires,1,12000.0,0.0,12000.0,30855.0
5000008052,1000006012,2024-05-20 14:52:21,220,1,1,2,Córdoba,3,12000.0,720.0,35280.0,43588.8
5000008053,1000006013,2024-11-13 02:22:39,534,1,2,1,Buenos Aires,2,15000.0,600.0,29400.0,92530.8
5000008054,1000006013,2024-11-13 02:22:39,534,1,1,1,Buenos Aires,1,12000.0,1200.0,10800.0,92530.8
5000008055,1000006013,2024-11-13 02:22:39,534,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,92530.8
5000008056,1000006014,2024-10-26 15:16:18,1488,2,1,4,Mendoza,2,12000.0,1200.0,22800.0,27588.0
5000008057,1000006015,2024-07-27 00:21:37,10,1,1,2,Córdoba,2,12000.0,480.0,23520.0,60766.2
5000008058,1000006015,2024-07-27 00:21:37,10,1,1,2,Córdoba,1,13200.0,0.0,13200.0,60766.2
5000008059,1000006015,2024-07-27 00:21:37,10,1,2,2,Córdoba,1,15000.0,1500.0,13500.0,60766.2
5000008060,1000006016,2025-06-01 03:01:30,269,1,1,4,Mendoza,2,10800.0,0.0,21600.0,27336.0
5000008061,1000006017,2024-12-11 23:49:29,724,1,2,1,Buenos Aires,3,15000.0,0.0,45000.0,55350.0
5000008062,1000006018,2025-04-07 03:36:12,37,1,1,4,Mendoza,3,12000.0,720.0,35280.0,58762.2
5000008063,1000006018,2025-04-07 03:36:12,37,1,1,4,Mendoza,1,13200.0,660.0,12540.0,58762.2
5000008064,1000006019,2024-03-06 06:48:36,459,2,1,3,Santa Fe,2,10800.0,432.0,21168.0,25613.28
5000008065,1000006020,2025-04-16 08:15:20,1411,1,2,1,Buenos Aires,1,15000.0,0.0,15000.0,19350.0
5000008066,1000006021,2025-08-26 17:44:04,382,2,2,4,Mendoza,2,16500.0,3300.0,29700.0,35937.0
5000008067,1000006022,2024-08-13 01:33:01,1096,1,1,1,Buenos Aires,1,10800.0,1080.0,9720.0,12661.2
5000008068,1000006023,2025-01-31 06:53:30,894,1,1,1,Buenos Aires,3,12000.0,1800.0,34200.0,41382.0
5000008069,1000006024,2025-03-19 07:07:17,1403,2,1,2,Córdoba,3,12600.0,3780.0,34020.0,41164.2
5000008070,1000006025,2025-06-09 04:34:42,647,1,2,1,Buenos Aires,2,15000.0,1500.0,28500.0,35685.0
5000008071,1000006026,2024-08-16 00:28:29,65,2,2,4,Mendoza,1,13500.0,270.0,13230.0,16008.3
5000008072,1000006027,2025-06-19 17:15:34,259,1,1,3,Santa Fe,1,12600.0,630.0,11970.0,14483.7
5000008073,1000006028,2025-03-01 23:24:42,210,1,1,1,Buenos Aires,3,12000.0,3600.0,32400.0,83092.8
5000008074,1000006028,2025-03-01 23:24:42,210,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,83092.8
5000008075,1000006029,2024-06-11 10:04:32,584,1,1,2,Córdoba,1,10800.0,0.0,10800.0,14268.0
5000008076,1000006030,2024-11-22 05:39:21,876,1,2,2,Córdoba,1,16500.0,0.0,16500.0,20865.0
5000008077,1000006031,2025-01-06 18:34:21,221,1,2,1,Buenos Aires,2,16500.0,0.0,33000.0,59806.35
5000008078,1000006031,2025-01-06 18:34:21,221,1,2,1,Buenos Aires,1,15750.0,315.0,15435.0,59806.35
5000008079,1000006032,2025-04-14 06:25:21,669,1,2,1,Buenos Aires,2,13500.0,1350.0,25650.0,69780.3
5000008080,1000006032,2025-04-14 06:25:21,669,1,1,1,Buenos Aires,3,10800.0,1620.0,30780.0,69780.3
5000008081,1000006033,2024-11-06 10:18:23,858,1,1,4,Mendoza,2,10800.0,1080.0,20520.0,25729.2
5000008082,1000006034,2025-03-08 02:47:19,1179,1,1,2,Córdoba,2,12000.0,0.0,24000.0,29940.0
5000008083,1000006035,2024-05-25 18:24:12,970,1,2,3,Santa Fe,2,15750.0,1575.0,29925.0,37409.25
5000008084,1000006036,2025-09-24 20:18:53,982,2,1,3,Santa Fe,3,12000.0,1800.0,34200.0,80586.0
5000008085,1000006036,2025-09-24 20:18:53,982,2,1,3,Santa Fe,3,10800.0,0.0,32400.0,80586.0
5000008086,1000006037,2025-09-03 07:31:49,1090,2,2,2,Córdoba,2,15000.0,0.0,30000.0,36300.0
5000008087,1000006038,2025-02-10 01:49:05,939,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,43888.8
5000008088,1000006039,2024-01-27 07:08:14,1276,1,1,4,Mendoza,2,10800.0,0.0,21600.0,27336.0
5000008089,1000006040,2024-04-06 16:49:43,533,1,2,1,Buenos Aires,3,15000.0,4500.0,40500.0,50205.0
5000008090,1000006041,2025-05-12 05:32:21,583,2,1,1,Buenos Aires,3,12600.0,1890.0,35910.0,43451.1
5000008091,1000006042,2025-07-26 06:25:11,987,2,2,4,Mendoza,3,15000.0,4500.0,40500.0,77464.2
5000008092,1000006042,2025-07-26 06:25:11,987,2,1,4,Mendoza,2,12000.0,480.0,23520.0,77464.2
5000008093,1000006043,2024-10-28 17:48:01,1073,2,1,3,Santa Fe,1,12600.0,1260.0,11340.0,13721.4
5000008094,1000006044,2024-01-15 09:34:52,125,1,2,3,Santa Fe,2,15750.0,630.0,30870.0,64988.7
5000008095,1000006044,2024-01-15 09:34:52,125,1,1,3,Santa Fe,2,12000.0,2400.0,21600.0,64988.7
5000008096,1000006045,2025-05-15 00:02:52,86,2,2,1,Buenos Aires,3,15750.0,945.0,46305.0,82165.05
5000008097,1000006045,2025-05-15 00:02:52,86,2,1,1,Buenos Aires,2,12000.0,2400.0,21600.0,82165.05
5000008098,1000006046,2024-08-12 01:11:02,574,2,1,3,Santa Fe,3,12000.0,0.0,36000.0,43560.0
5000008099,1000006047,2024-03-31 11:40:30,31,1,2,3,Santa Fe,3,15000.0,900.0,44100.0,54261.0
5000008100,1000006048,2024-12-09 15:08:46,109,2,2,1,Buenos Aires,2,16500.0,3300.0,29700.0,75141.0
5000008101,1000006048,2024-12-09 15:08:46,109,2,1,1,Buenos Aires,3,10800.0,0.0,32400.0,75141.0
5000008102,1000006049,2024-08-08 12:57:07,1171,2,1,3,Santa Fe,1,12000.0,240.0,11760.0,14229.6
5000008103,1000006050,2024-04-02 16:12:29,942,1,1,4,Mendoza,1,10800.0,0.0,10800.0,14268.0
5000008104,1000006051,2024-02-18 12:58:08,1318,1,1,1,Buenos Aires,2,13200.0,2640.0,23760.0,65523.6
5000008105,1000006051,2024-02-18 12:58:08,1318,1,2,1,Buenos Aires,2,15000.0,600.0,29400.0,65523.6
5000008106,1000006052,2025-01-01 08:31:39,1024,2,2,1,Buenos Aires,3,15000.0,4500.0,40500.0,103455.0
5000008107,1000006052,2025-01-01 08:31:39,1024,2,2,1,Buenos Aires,3,15000.0,0.0,45000.0,103455.0
5000008108,1000006053,2025-08-27 01:47:15,27,2,1,2,Córdoba,2,12000.0,2400.0,21600.0,26136.0
5000008109,1000006054,2025-08-18 13:27:02,347,1,2,2,Córdoba,2,15750.0,1575.0,29925.0,37109.25
5000008110,1000006055,2025-09-19 17:31:48,1161,1,2,1,Buenos Aires,1,15000.0,0.0,15000.0,49542.0
5000008111,1000006055,2025-09-19 17:31:48,1161,1,1,1,Buenos Aires,2,12600.0,0.0,25200.0,49542.0
5000008112,1000006056,2025-09-11 11:44:09,1134,2,2,4,Mendoza,2,15000.0,0.0,30000.0,36300.0
5000008113,1000006057,2025-07-21 20:54:32,495,1,1,1,Buenos Aires,2,12000.0,2400.0,21600.0,75552.0
5000008114,1000006057,2025-07-21 20:54:32,495,1,1,1,Buenos Aires,3,13200.0,0.0,39600.0,75552.0
5000008115,1000006058,2024-09-11 19:20:48,75,2,1,3,Santa Fe,1,12000.0,240.0,11760.0,14229.6
5000008116,1000006059,2024-12-22 02:25:03,598,2,2,1,Buenos Aires,2,15000.0,1500.0,28500.0,34485.0
5000008117,1000006060,2025-03-03 17:29:03,105,2,2,1,Buenos Aires,3,13500.0,810.0,39690.0,48024.9
5000008118,1000006061,2024-03-18 09:14:54,459,2,1,4,Mendoza,3,13200.0,1980.0,37620.0,113764.2
5000008119,1000006061,2024-03-18 09:14:54,459,2,2,4,Mendoza,2,15000.0,3000.0,27000.0,113764.2
5000008120,1000006061,2024-03-18 09:14:54,459,2,2,4,Mendoza,2,15000.0,600.0,29400.0,113764.2
5000008121,1000006062,2024-01-02 15:28:56,1263,1,1,2,Córdoba,1,10800.0,1080.0,9720.0,12661.2
5000008122,1000006063,2024-01-31 16:46:02,1483,1,1,3,Santa Fe,2,10800.0,2160.0,19440.0,52310.4
5000008123,1000006063,2024-01-31 16:46:02,1483,1,1,3,Santa Fe,2,12000.0,1200.0,22800.0,52310.4
5000008124,1000006064,2025-09-18 11:43:27,1072,2,1,4,Mendoza,2,12000.0,2400.0,21600.0,26136.0
5000008125,1000006065,2024-07-11 10:11:38,1230,1,1,1,Buenos Aires,2,12000.0,0.0,24000.0,69744.0
5000008126,1000006065,2024-07-11 10:11:38,1230,1,1,1,Buenos Aires,3,12000.0,3600.0,32400.0,69744.0
5000008127,1000006066,2024-06-09 23:22:49,1314,2,1,4,Mendoza,1,10800.0,540.0,10260.0,12414.6
5000008128,1000006067,2024-10-12 23:49:08,1167,2,1,3,Santa Fe,3,12000.0,0.0,36000.0,74596.5
5000008129,1000006067,2024-10-12 23:49:08,1167,2,2,3,Santa Fe,2,13500.0,1350.0,25650.0,74596.5
5000008130,1000006068,2024-06-24 18:25:27,55,2,1,1,Buenos Aires,3,12000.0,3600.0,32400.0,39204.0
5000008131,1000006069,2025-04-06 15:08:46,1188,1,2,2,Córdoba,1,13500.0,1350.0,12150.0,16201.5
5000008132,1000006070,2025-05-08 07:12:11,1409,1,1,1,Buenos Aires,3,12000.0,0.0,36000.0,43560.0
5000008133,1000006071,2024-10-14 10:03:59,1463,2,2,4,Mendoza,1,13500.0,0.0,13500.0,59023.8
5000008134,1000006071,2024-10-14 10:03:59,1463,2,1,4,Mendoza,3,12000.0,720.0,35280.0,59023.8
5000008135,1000006072,2025-08-11 20:54:33,1130,1,1,1,Buenos Aires,2,13200.0,528.0,25872.0,32505.12
5000008136,1000006073,2025-06-01 17:57:00,499,1,1,3,Santa Fe,1,12000.0,240.0,11760.0,85188.6
5000008137,1000006073,2025-06-01 17:57:00,499,1,2,3,Santa Fe,2,15000.0,600.0,29400.0,85188.6
5000008138,1000006073,2025-06-01 17:57:00,499,1,2,3,Santa Fe,2,15000.0,1500.0,28500.0,85188.6
5000008139,1000006074,2024-12-30 05:27:41,1005,2,1,4,Mendoza,1,10800.0,540.0,10260.0,48714.6
5000008140,1000006074,2024-12-30 05:27:41,1005,2,2,4,Mendoza,2,15000.0,0.0,30000.0,48714.6
5000008141,1000006075,2024-12-20 12:17:51,727,1,2,1,Buenos Aires,3,16500.0,2475.0,47025.0,57800.25
5000008142,1000006076,2025-06-14 01:27:42,1472,2,2,2,Córdoba,1,13500.0,0.0,13500.0,45375.0
5000008143,1000006076,2025-06-14 01:27:42,1472,2,1,2,Córdoba,2,12000.0,0.0,24000.0,45375.0
5000008144,1000006077,2024-01-17 13:00:08,920,2,1,2,Córdoba,1,10800.0,1080.0,9720.0,11761.2
5000008145,1000006078,2025-01-17 11:47:48,376,2,2,4,Mendoza,2,15000.0,600.0,29400.0,70857.6
5000008146,1000006078,2025-01-17 11:47:48,376,2,1,4,Mendoza,3,10800.0,3240.0,29160.0,70857.6
5000008147,1000006079,2024-12-14 22:07:25,402,1,2,1,Buenos Aires,2,15000.0,1500.0,28500.0,48191.64
5000008148,1000006079,2024-12-14 22:07:25,402,1,1,1,Buenos Aires,1,10800.0,216.0,10584.0,48191.64
5000008149,1000006080,2025-06-19 10:10:02,724,2,2,4,Mendoza,1,15000.0,0.0,15000.0,47117.4
5000008150,1000006080,2025-06-19 10:10:02,724,2,1,4,Mendoza,2,12600.0,1260.0,23940.0,47117.4
5000008151,1000006081,2024-12-21 18:53:28,1406,1,2,1,Buenos Aires,1,15750.0,1575.0,14175.0,18351.75
5000008152,1000006082,2024-01-26 16:56:43,979,2,2,4,Mendoza,3,16500.0,990.0,48510.0,58697.1
5000008153,1000006083,2024-06-17 04:35:34,1307,2,1,4,Mendoza,3,12000.0,3600.0,32400.0,39204.0
5000008154,1000006084,2024-03-05 19:03:20,743,1,1,3,Santa Fe,2,12000.0,1200.0,22800.0,27588.0
5000008155,1000006085,2024-12-21 20:26:05,947,1,1,3,Santa Fe,2,12600.0,0.0,25200.0,31692.0
5000008156,1000006086,2025-03-28 17:08:43,443,1,1,1,Buenos Aires,2,10800.0,1080.0,20520.0,26329.2
5000008157,1000006087,2024-05-02 06:49:16,921,2,2,2,Córdoba,2,15000.0,0.0,30000.0,84324.9
5000008158,1000006087,2024-05-02 06:49:16,921,2,2,2,Córdoba,3,13500.0,810.0,39690.0,84324.9
5000008159,1000006088,2024-10-11 01:56:31,934,2,2,4,Mendoza,1,13500.0,270.0,13230.0,16008.3
5000008160,1000006089,2025-09-28 09:02:38,1132,2,1,4,Mendoza,2,12600.0,2520.0,22680.0,27442.8
5000008161,1000006090,2025-01-16 12:15:39,52,2,2,2,Córdoba,2,15000.0,600.0,29400.0,68244.0
5000008162,1000006090,2025-01-16 12:15:39,52,2,2,2,Córdoba,2,15000.0,3000.0,27000.0,68244.0
5000008163,1000006091,2024-11-28 15:51:45,1111,1,1,4,Mendoza,1,13200.0,264.0,12936.0,77328.36
5000008164,1000006091,2024-11-28 15:51:45,1111,1,2,4,Mendoza,1,15000.0,300.0,14700.0,77328.36
5000008165,1000006091,2024-11-28 15:51:45,1111,1,1,4,Mendoza,3,12000.0,720.0,35280.0,77328.36
5000008166,1000006092,2024-04-21 10:41:10,505,2,1,2,Córdoba,3,12000.0,3600.0,32400.0,39204.0
5000008167,1000006093,2025-05-19 04:50:25,1286,2,1,4,Mendoza,3,12000.0,720.0,35280.0,42688.8
5000008168,1000006094,2025-06-30 01:49:10,220,1,2,1,Buenos Aires,3,15750.0,2362.5,44887.5,55513.88
5000008169,1000006095,2025-04-06 05:16:20,673,2,1,2,Córdoba,1,12000.0,240.0,11760.0,14229.6
5000008170,1000006096,2025-07-14 11:12:00,557,1,2,1,Buenos Aires,1,13500.0,0.0,13500.0,17535.0
5000008171,1000006097,2025-08-12 12:49:44,797,2,1,4,Mendoza,3,12600.0,0.0,37800.0,45738.0
5000008172,1000006098,2024-08-01 13:53:55,596,1,1,4,Mendoza,1,12000.0,0.0,12000.0,15720.0
5000008173,1000006099,2025-03-24 09:43:58,1167,1,2,1,Buenos Aires,3,15000.0,900.0,44100.0,54261.0
5000008174,1000006100,2024-07-02 16:23:31,658,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,44188.8
5000008175,1000006101,2024-04-16 14:39:30,518,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,79462.8
5000008176,1000006101,2024-04-16 14:39:30,518,1,2,1,Buenos Aires,2,15000.0,600.0,29400.0,79462.8
5000008177,1000006102,2024-04-03 22:14:55,1318,1,2,1,Buenos Aires,3,15000.0,2250.0,42750.0,52927.5
5000008178,1000006103,2024-06-19 22:51:29,721,2,2,3,Santa Fe,2,13500.0,2700.0,24300.0,29403.0
5000008179,1000006104,2025-09-15 01:54:07,275,1,1,4,Mendoza,3,12000.0,3600.0,32400.0,86958.75
5000008180,1000006104,2025-09-15 01:54:07,275,1,2,4,Mendoza,3,13500.0,2025.0,38475.0,86958.75
5000008181,1000006105,2025-08-19 20:57:15,1310,2,1,4,Mendoza,1,12000.0,600.0,11400.0,13794.0
5000008182,1000006106,2025-09-24 15:07:04,555,2,2,1,Buenos Aires,1,15750.0,0.0,15750.0,19057.5
5000008183,1000006107,2024-09-26 04:01:53,1020,1,2,1,Buenos Aires,3,15750.0,945.0,46305.0,56929.05
5000008184,1000006108,2024-06-07 05:08:53,1013,1,1,1,Buenos Aires,2,12000.0,1200.0,22800.0,29088.0
5000008185,1000006109,2025-05-21 16:51:40,415,2,1,2,Córdoba,3,12000.0,720.0,35280.0,42688.8
5000008186,1000006110,2024-12-24 17:16:18,1155,2,1,4,Mendoza,3,12000.0,3600.0,32400.0,39204.0
5000008187,1000006111,2024-01-18 01:37:30,1426,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,43588.8
5000008188,1000006112,2025-05-29 13:16:21,1269,2,1,1,Buenos Aires,1,10800.0,540.0,10260.0,41454.6
5000008189,1000006112,2025-05-29 13:16:21,1269,2,1,1,Buenos Aires,2,12000.0,0.0,24000.0,41454.6
5000008190,1000006113,2024-09-03 14:23:34,1230,1,2,3,Santa Fe,2,15000.0,3000.0,27000.0,33570.0
5000008191,1000006114,2024-11-19 19:02:18,972,2,2,3,Santa Fe,2,15000.0,600.0,29400.0,35574.0
5000008192,1000006115,2025-09-16 21:29:57,1107,1,2,2,Córdoba,1,15750.0,787.5,14962.5,19004.62
5000008193,1000006116,2024-09-02 11:07:47,788,1,2,2,Córdoba,1,15000.0,1500.0,13500.0,16335.0
5000008194,1000006117,2024-07-03 18:45:21,1120,1,2,1,Buenos Aires,2,15000.0,0.0,30000.0,50674.8
5000008195,1000006117,2024-07-03 18:45:21,1120,1,1,1,Buenos Aires,1,13200.0,1320.0,11880.0,50674.8
5000008196,1000006118,2024-08-26 22:18:02,168,1,1,2,Córdoba,2,12000.0,480.0,23520.0,29959.2
5000008197,1000006119,2024-08-31 03:00:36,746,2,1,2,Córdoba,1,10800.0,540.0,10260.0,12414.6
5000008198,1000006120,2025-03-16 23:34:47,127,1,2,1,Buenos Aires,2,15750.0,3150.0,28350.0,35503.5
5000008199,1000006121,2024-03-13 22:52:26,447,1,2,1,Buenos Aires,3,15750.0,0.0,47250.0,58072.5
5000008200,1000006122,2024-07-25 05:28:28,815,1,1,3,Santa Fe,2,12000.0,0.0,24000.0,29940.0
5000008201,1000006123,2024-12-13 23:07:04,882,1,1,2,Córdoba,3,12600.0,3780.0,34020.0,79608.0
5000008202,1000006123,2024-12-13 23:07:04,882,1,1,2,Córdoba,3,10800.0,1620.0,30780.0,79608.0
5000008203,1000006124,2025-02-07 07:07:21,1213,1,2,2,Córdoba,1,15000.0,0.0,15000.0,19350.0
5000008204,1000006125,2024-11-29 06:01:19,1266,1,2,3,Santa Fe,1,15750.0,315.0,15435.0,39233.85
5000008205,1000006125,2024-11-29 06:01:19,1266,1,2,3,Santa Fe,1,15750.0,0.0,15750.0,39233.85
5000008206,1000006126,2024-11-18 16:47:27,195,1,2,1,Buenos Aires,1,15000.0,300.0,14700.0,18987.0
5000008207,1000006127,2024-10-24 04:16:11,1128,2,2,3,Santa Fe,3,15000.0,4500.0,40500.0,49005.0
5000008208,1000006128,2024-04-25 03:36:49,661,1,1,1,Buenos Aires,2,12000.0,0.0,24000.0,71622.0
5000008209,1000006128,2024-04-25 03:36:49,661,1,1,1,Buenos Aires,3,12000.0,1800.0,34200.0,71622.0
5000008210,1000006129,2024-10-22 19:23:17,1054,1,1,1,Buenos Aires,1,12000.0,1200.0,10800.0,68718.0
5000008211,1000006129,2024-10-22 19:23:17,1054,1,2,1,Buenos Aires,3,15000.0,0.0,45000.0,68718.0
5000008212,1000006130,2024-09-24 08:08:09,887,1,1,2,Córdoba,1,12600.0,0.0,12600.0,16446.0
5000008213,1000006131,2024-02-13 20:45:54,71,1,2,1,Buenos Aires,2,13500.0,1350.0,25650.0,32236.5
5000008214,1000006132,2025-03-23 23:02:05,1303,1,2,1,Buenos Aires,1,15000.0,300.0,14700.0,37137.0
5000008215,1000006132,2025-03-23 23:02:05,1303,1,2,1,Buenos Aires,1,15000.0,0.0,15000.0,37137.0
5000008216,1000006133,2024-05-19 09:56:40,545,1,1,2,Córdoba,2,12000.0,0.0,24000.0,30240.0
