order_id,date_id,order_date,customer_id,channel_id,province_id,name,tax_amount,shipping_fee,total_amount
1000007236,20240719,2024-07-19 09:51:27,936,1,1,Buenos Aires,13639.5,1500.0,80089.5
1000007237,20240824,2024-08-24 02:33:30,902,2,4,Mendoza,10332.0,0.0,59532.0
1000007238,20250911,2025-09-11 12:24:37,1139,1,3,Santa Fe,5446.35,0.0,31381.35
1000007239,20240217,2024-02-17 17:46:13,968,2,1,Buenos Aires,9397.08,0.0,54145.08
1000007240,20240322,2024-03-22 12:48:34,410,1,4,Mendoza,5216.4,0.0,30056.4
1000007241,20240425,2024-04-25 11:48:54,875,1,3,Santa Fe,7560.0,900.0,44460.0
1000007242,20250528,2025-05-28 02:05:24,387,2,3,Santa Fe,7056.0,0.0,40656.0
1000007243,20250830,2025-08-30 19:39:35,880,1,1,Buenos Aires,2835.0,1200.0,17535.0
1000007244,20250326,2025-03-26 12:39:37,954,1,2,Córdoba,22850.1,900.0,132560.1
1000007245,20240211,2024-02-11 06:35:27,933,1,2,Córdoba,9324.0,900.0,54624.0
1000007246,20241111,2024-11-11 10:13:12,1154,1,2,Córdoba,6804.0,900.0,40104.0
1000007247,20250515,2025-05-15 18:31:51,527,2,1,Buenos Aires,4536.0,0.0,26136.0
1000007248,20240703,2024-07-03 20:54:52,1353,1,2,Córdoba,2551.5,1200.0,15901.5
1000007249,20250215,2025-02-15 12:38:47,667,2,3,Santa Fe,9450.0,0.0,54450.0
1000007250,20241202,2024-12-02 18:28:15,506,1,1,Buenos Aires,5433.12,0.0,31305.12
1000007251,20250119,2025-01-19 07:56:21,517,2,2,Córdoba,7144.2,0.0,41164.2
1000007252,20241113,2024-11-13 22:04:30,609,1,2,Córdoba,6583.5,900.0,38833.5
1000007253,20250923,2025-09-23 23:43:28,1139,1,1,Buenos Aires,8505.0,1200.0,50205.0
1000007254,20240608,2024-06-08 18:03:02,440,1,1,Buenos Aires,6174.0,900.0,36474.0
1000007255,20241029,2024-10-29 18:24:25,32,2,3,Santa Fe,2381.4,0.0,13721.4
1000007256,20241216,2024-12-16 21:33:58,452,1,1,Buenos Aires,9450.0,1200.0,55650.0
1000007257,20250628,2025-06-28 21:42:23,903,1,4,Mendoza,8977.5,1500.0,53227.5
1000007258,20250224,2025-02-24 10:18:42,850,2,1,Buenos Aires,6463.8,0.0,37243.8
1000007259,20241016,2024-10-16 23:52:21,1186,1,1,Buenos Aires,14112.0,900.0,82212.0
1000007260,20250523,2025-05-23 07:09:59,905,1,3,Santa Fe,7779.24,900.0,45723.24
1000007261,20240729,2024-07-29 10:47:04,1317,1,4,Mendoza,5186.16,1500.0,31382.16
1000007262,20241013,2024-10-13 11:11:11,1224,1,1,Buenos Aires,2394.0,900.0,14694.0
1000007263,20240521,2024-05-21 05:04:04,515,1,3,Santa Fe,7182.0,0.0,41382.0
1000007264,20240325,2024-03-25 19:47:55,81,2,1,Buenos Aires,5887.35,0.0,33922.35
1000007265,20250101,2025-01-01 14:54:03,838,1,3,Santa Fe,10206.0,900.0,59706.0
1000007266,20250208,2025-02-08 13:02:14,1047,1,2,Córdoba,7182.0,900.0,42282.0
1000007267,20250616,2025-06-16 20:02:26,949,2,3,Santa Fe,3307.5,0.0,19057.5
1000007268,20241206,2024-12-06 16:37:44,127,2,1,Buenos Aires,9613.8,0.0,55393.8
1000007269,20250902,2025-09-02 04:32:02,1192,2,3,Santa Fe,13708.8,0.0,78988.8
1000007270,20241105,2024-11-05 07:31:42,1389,1,1,Buenos Aires,6930.0,1200.0,41130.0
1000007271,20250424,2025-04-24 07:34:03,1226,1,2,Córdoba,12222.0,1500.0,71922.0
1000007272,20250514,2025-05-14 17:50:13,895,2,1,Buenos Aires,15246.0,0.0,87846.0
1000007273,20240321,2024-03-21 17:52:15,390,1,1,Buenos Aires,6583.5,900.0,38833.5
1000007274,20250907,2025-09-07 06:10:52,1130,2,4,Mendoza,2268.0,0.0,13068.0
1000007275,20240124,2024-01-24 13:20:28,915,1,3,Santa Fe,5186.16,900.0,30782.16
1000007276,20250723,2025-07-23 00:14:23,354,2,4,Mendoza,8505.0,0.0,49005.0
1000007277,20240414,2024-04-14 08:42:57,552,1,2,Córdoba,9261.0,1200.0,54561.0
1000007278,20250604,2025-06-04 18:05:30,944,1,3,Santa Fe,5186.16,900.0,30782.16
1000007279,20250406,2025-04-06 08:12:37,746,1,1,Buenos Aires,6482.7,1500.0,38852.7
1000007280,20250328,2025-03-28 08:15:53,988,1,1,Buenos Aires,9261.0,900.0,54261.0
1000007281,20250126,2025-01-26 16:40:12,1184,2,3,Santa Fe,4536.0,0.0,26136.0
1000007282,20240706,2024-07-06 19:15:48,1019,1,1,Buenos Aires,6615.0,900.0,39015.0
1000007283,20240125,2024-01-25 07:05:02,433,1,2,Córdoba,5386.5,1200.0,32236.5
1000007284,20240705,2024-07-05 22:29:47,678,2,1,Buenos Aires,7654.5,0.0,44104.5
1000007285,20240922,2024-09-22 09:17:43,873,1,4,Mendoza,14238.0,900.0,82938.0
1000007286,20250216,2025-02-16 21:06:45,1463,2,4,Mendoza,5292.0,0.0,30492.0
1000007287,20250716,2025-07-16 02:23:51,658,1,2,Córdoba,3087.0,1200.0,18987.0
1000007288,20250124,2025-01-24 13:20:34,181,2,1,Buenos Aires,5103.0,0.0,29403.0
1000007289,20240729,2024-07-29 02:30:56,1268,1,3,Santa Fe,3087.0,1200.0,18987.0
1000007290,20250527,2025-05-27 02:31:40,435,1,1,Buenos Aires,9261.0,900.0,54261.0
1000007291,20241110,2024-11-10 12:09:45,543,1,1,Buenos Aires,4788.0,1200.0,28788.0
1000007292,20241103,2024-11-03 04:01:44,848,1,1,Buenos Aires,5953.5,0.0,34303.5
1000007293,20250206,2025-02-06 05:26:16,61,2,4,Mendoza,12622.05,0.0,72727.05
1000007294,20250711,2025-07-11 06:57:45,273,1,2,Córdoba,4939.2,900.0,29359.2
1000007295,20250520,2025-05-20 20:49:46,597,1,2,Córdoba,3087.0,0.0,17787.0
1000007296,20241101,2024-11-01 10:49:23,1395,2,4,Mendoza,16461.9,0.0,94851.9
1000007297,20240528,2024-05-28 20:44:39,1371,1,1,Buenos Aires,2268.0,0.0,13068.0
1000007298,20240927,2024-09-27 09:35:46,1455,1,1,Buenos Aires,7822.08,1200.0,46270.08
1000007299,20250316,2025-03-16 17:01:38,1141,1,3,Santa Fe,2469.6,900.0,15129.6
1000007300,20240510,2024-05-10 19:15:12,512,1,1,Buenos Aires,8139.6,900.0,47799.6
1000007301,20250424,2025-04-24 18:50:07,350,2,2,Córdoba,11932.2,0.0,68752.2
1000007302,20250411,2025-04-11 22:10:36,812,2,3,Santa Fe,9450.0,0.0,54450.0
1000007303,20250619,2025-06-19 08:38:09,923,1,2,Córdoba,3087.0,1500.0,19287.0
1000007304,20240620,2024-06-20 20:49:04,547,1,1,Buenos Aires,11245.5,0.0,64795.5
1000007305,20250308,2025-03-08 18:20:05,1468,2,3,Santa Fe,6804.0,0.0,39204.0
1000007306,20241216,2024-12-16 08:23:04,1107,1,1,Buenos Aires,8505.0,900.0,49905.0
1000007307,20241112,2024-11-12 02:26:59,486,2,3,Santa Fe,23110.92,0.0,133162.92
1000007308,20240412,2024-04-12 22:04:36,393,1,1,Buenos Aires,6667.92,1200.0,39619.92
1000007309,20241222,2024-12-22 09:52:44,1076,2,1,Buenos Aires,2992.5,0.0,17242.5
1000007310,20241004,2024-10-04 06:51:54,474,2,1,Buenos Aires,5953.5,0.0,34303.5
1000007311,20250407,2025-04-07 08:59:05,1312,1,1,Buenos Aires,4939.2,0.0,28459.2
1000007312,20240514,2024-05-14 12:36:29,1305,1,1,Buenos Aires,7560.0,0.0,43560.0
1000007313,20241106,2024-11-06 18:48:02,1307,1,2,Córdoba,7541.1,1200.0,44651.1
1000007314,20250227,2025-02-27 14:48:52,1103,1,1,Buenos Aires,6482.7,0.0,37352.7
1000007315,20240610,2024-06-10 15:12:32,240,1,1,Buenos Aires,3291.75,1200.0,20166.75
1000007316,20250905,2025-09-05 19:16:32,160,1,2,Córdoba,7560.0,1500.0,45060.0
1000007317,20240220,2024-02-20 17:49:39,548,1,1,Buenos Aires,4536.0,900.0,27036.0
1000007318,20240714,2024-07-14 22:48:32,1302,1,2,Córdoba,4762.8,0.0,27442.8
1000007319,20240501,2024-05-01 04:44:51,1110,1,4,Mendoza,11844.0,0.0,68244.0
1000007320,20250622,2025-06-22 21:23:44,164,1,2,Córdoba,2835.0,1500.0,17835.0
1000007321,20250618,2025-06-18 19:14:31,208,1,1,Buenos Aires,12222.0,900.0,71322.0
1000007322,20250602,2025-06-02 04:26:39,291,1,1,Buenos Aires,3118.5,900.0,18868.5
1000007323,20250213,2025-02-13 14:11:20,531,1,3,Santa Fe,7182.0,900.0,42282.0
1000007324,20241112,2024-11-12 20:52:07,615,1,1,Buenos Aires,7408.8,1500.0,44188.8
1000007325,20240927,2024-09-27 22:11:11,80,2,1,Buenos Aires,6804.0,0.0,39204.0
1000007326,20240413,2024-04-13 22:27:08,1420,1,2,Córdoba,9450.0,1200.0,55650.0
1000007327,20241115,2024-11-15 19:43:27,1219,2,2,Córdoba,2268.0,0.0,13068.0
1000007328,20241210,2024-12-10 18:51:25,774,2,2,Córdoba,13471.92,0.0,77623.92
1000007329,20250523,2025-05-23 23:18:17,1199,2,4,Mendoza,9261.0,0.0,53361.0
1000007330,20250417,2025-04-17 20:01:41,1435,1,2,Córdoba,9261.0,1500.0,54861.0
1000007331,20240715,2024-07-15 22:06:27,772,2,1,Buenos Aires,6237.0,0.0,35937.0
1000007332,20250917,2025-09-17 16:10:54,474,1,1,Buenos Aires,6804.0,900.0,40104.0
1000007333,20241022,2024-10-22 05:39:19,882,1,1,Buenos Aires,13513.5,1500.0,79363.5
1000007334,20240815,2024-08-15 01:19:08,414,2,3,Santa Fe,6804.0,0.0,39204.0
1000007335,20250707,2025-07-07 05:11:02,376,1,1,Buenos Aires,19487.16,900.0,113183.16
1000007336,20250205,2025-02-05 23:33:24,1301,2,3,Santa Fe,9828.0,0.0,56628.0
1000007337,20240223,2024-02-23 07:52:04,275,1,1,Buenos Aires,9072.0,0.0,52272.0
1000007338,20250907,2025-09-07 03:03:56,1162,1,1,Buenos Aires,7182.0,900.0,42282.0
1000007339,20250302,2025-03-02 17:18:18,343,1,1,Buenos Aires,4788.0,900.0,28488.0
1000007340,20241001,2024-10-01 22:06:00,983,2,2,Córdoba,3291.75,0.0,18966.75
1000007341,20250212,2025-02-12 01:15:11,448,1,3,Santa Fe,2992.5,1200.0,18442.5
1000007342,20240801,2024-08-01 11:17:08,861,1,1,Buenos Aires,2154.6,1200.0,13614.6
1000007343,20240708,2024-07-08 21:57:58,1189,2,3,Santa Fe,24154.2,0.0,139174.2
1000007344,20250325,2025-03-25 00:37:19,598,2,1,Buenos Aires,6300.0,0.0,36300.0
1000007345,20250730,2025-07-30 08:01:58,560,2,2,Córdoba,5556.6,0.0,32016.6
1000007346,20240623,2024-06-23 13:39:25,377,2,1,Buenos Aires,7484.4,0.0,43124.4
1000007347,20250224,2025-02-24 06:11:26,118,2,2,Córdoba,7654.5,0.0,44104.5
1000007348,20241010,2024-10-10 01:39:35,840,1,3,Santa Fe,6123.6,1500.0,36783.6
1000007349,20250627,2025-06-27 00:07:27,55,1,1,Buenos Aires,5433.12,1500.0,32805.12
1000007350,20240315,2024-03-15 16:24:00,1387,1,1,Buenos Aires,2394.0,1500.0,15294.0
1000007351,20240604,2024-06-04 14:45:19,1044,1,4,Mendoza,14679.0,900.0,85479.0
1000007352,20240519,2024-05-19 08:22:05,1068,1,3,Santa Fe,18207.0,1200.0,106107.0
1000007353,20240730,2024-07-30 14:36:21,1324,1,1,Buenos Aires,4788.0,1200.0,28788.0
1000007354,20240427,2024-04-27 13:46:33,907,1,1,Buenos Aires,7706.16,900.0,45302.16
1000007355,20240713,2024-07-13 12:03:00,1281,1,1,Buenos Aires,11623.5,1500.0,68473.5
1000007356,20250605,2025-06-05 08:41:47,555,2,4,Mendoza,2835.0,0.0,16335.0
1000007357,20240523,2024-05-23 19:23:07,778,1,1,Buenos Aires,2992.5,1200.0,18442.5
1000007358,20250705,2025-07-05 14:24:07,1001,1,1,Buenos Aires,4536.0,1200.0,27336.0
1000007359,20250614,2025-06-14 04:28:24,1188,1,1,Buenos Aires,5266.8,900.0,31246.8
1000007360,20240606,2024-06-06 10:58:08,45,1,4,Mendoza,6300.0,1500.0,37800.0
1000007361,20241002,2024-10-02 17:18:02,1309,2,3,Santa Fe,8505.0,0.0,49005.0
1000007362,20250628,2025-06-28 04:32:05,771,2,4,Mendoza,3087.0,0.0,17787.0
1000007363,20250112,2025-01-12 05:42:34,510,2,3,Santa Fe,9702.0,0.0,55902.0
1000007364,20240314,2024-03-14 03:16:46,1450,1,1,Buenos Aires,6300.0,900.0,37200.0
1000007365,20250827,2025-08-27 00:18:19,466,2,1,Buenos Aires,13582.8,0.0,78262.8
1000007366,20250406,2025-04-06 09:05:59,722,1,1,Buenos Aires,2469.6,1200.0,15429.6
1000007367,20250510,2025-05-10 14:16:46,680,1,1,Buenos Aires,7182.0,1500.0,42882.0
1000007368,20250402,2025-04-02 17:01:47,451,2,2,Córdoba,6482.7,0.0,37352.7
1000007369,20240109,2024-01-09 03:36:21,1001,1,4,Mendoza,16128.0,1200.0,94128.0
1000007370,20240518,2024-05-18 00:42:32,1127,1,2,Córdoba,10710.0,900.0,62610.0
1000007371,20250928,2025-09-28 08:10:30,1188,2,1,Buenos Aires,2394.0,0.0,13794.0
1000007372,20240923,2024-09-23 17:08:01,481,2,3,Santa Fe,9450.0,0.0,54450.0
1000007373,20250105,2025-01-05 01:23:03,246,1,2,Córdoba,12297.6,0.0,70857.6
1000007374,20241007,2024-10-07 02:07:22,56,2,2,Córdoba,6300.0,0.0,36300.0
1000007375,20241008,2024-10-08 11:24:41,547,1,3,Santa Fe,10495.8,1500.0,61975.8
1000007376,20250902,2025-09-02 15:14:37,1304,2,2,Córdoba,20853.0,0.0,120153.0
1000007377,20240930,2024-09-30 15:26:16,1214,2,2,Córdoba,13078.8,0.0,75358.8
1000007378,20241001,2024-10-01 11:34:33,903,1,2,Córdoba,6804.0,1200.0,40404.0
1000007379,20240726,2024-07-26 16:19:48,1173,1,1,Buenos Aires,16159.5,900.0,94009.5
1000007380,20250213,2025-02-13 13:40:40,181,1,1,Buenos Aires,11340.0,900.0,66240.0
1000007381,20250718,2025-07-18 07:44:43,65,2,2,Córdoba,16679.25,0.0,96104.25
1000007382,20240908,2024-09-08 13:27:28,1344,2,3,Santa Fe,7484.4,0.0,43124.4
1000007383,20240222,2024-02-22 12:28:32,1436,2,4,Mendoza,12726.0,0.0,73326.0
1000007384,20250107,2025-01-07 17:53:26,567,1,3,Santa Fe,2646.0,1200.0,16446.0
1000007385,20241214,2024-12-14 18:23:10,100,1,1,Buenos Aires,3087.0,900.0,18687.0
1000007386,20240726,2024-07-26 23:34:18,1293,1,1,Buenos Aires,8079.75,900.0,47454.75
1000007387,20240821,2024-08-21 04:01:59,380,1,2,Córdoba,5040.0,0.0,29040.0
1000007388,20240229,2024-02-29 09:04:14,351,2,1,Buenos Aires,5985.0,0.0,34485.0
1000007389,20240902,2024-09-02 06:53:28,1029,2,1,Buenos Aires,2520.0,0.0,14520.0
1000007390,20240726,2024-07-26 13:30:42,544,2,3,Santa Fe,15340.5,0.0,88390.5
1000007391,20250426,2025-04-26 18:35:05,916,2,4,Mendoza,7408.8,0.0,42688.8
1000007392,20241007,2024-10-07 14:19:59,291,2,3,Santa Fe,3142.12,0.0,18104.62
1000007393,20240111,2024-01-11 06:43:36,253,2,3,Santa Fe,8505.0,0.0,49005.0
1000007394,20250716,2025-07-16 14:53:04,922,1,2,Córdoba,2513.7,900.0,15383.7
1000007395,20240615,2024-06-15 17:00:43,347,1,2,Córdoba,6804.0,900.0,40104.0
1000007396,20250903,2025-09-03 13:47:59,882,2,4,Mendoza,5040.0,0.0,29040.0
1000007397,20241217,2024-12-17 21:31:49,477,2,1,Buenos Aires,4788.0,0.0,27588.0
1000007398,20250704,2025-07-04 13:08:14,1061,2,3,Santa Fe,5040.0,0.0,29040.0
1000007399,20250517,2025-05-17 04:24:12,292,1,3,Santa Fe,11812.5,1200.0,69262.5
1000007400,20240109,2024-01-09 06:33:48,1450,1,1,Buenos Aires,11403.0,900.0,66603.0
1000007401,20240514,2024-05-14 03:54:07,1342,2,2,Córdoba,7182.0,0.0,41382.0
1000007402,20241229,2024-12-29 13:00:08,930,1,2,Córdoba,6583.5,0.0,37933.5
1000007403,20241225,2024-12-25 20:00:16,918,1,4,Mendoza,7560.0,1200.0,44760.0
1000007404,20241126,2024-11-26 19:47:41,1233,2,3,Santa Fe,7779.24,0.0,44823.24
1000007405,20250311,2025-03-11 20:49:28,856,2,4,Mendoza,15726.38,0.0,90613.88
1000007406,20241012,2024-10-12 11:41:43,111,1,1,Buenos Aires,6791.4,1500.0,40631.4
1000007407,20240325,2024-03-25 06:22:13,10,2,3,Santa Fe,12461.4,0.0,71801.4
1000007408,20240407,2024-04-07 16:31:16,1016,1,3,Santa Fe,4536.0,1200.0,27336.0
1000007409,20250917,2025-09-17 04:33:01,874,1,1,Buenos Aires,6300.0,900.0,37200.0
1000007410,20240707,2024-07-07 11:07:06,789,1,3,Santa Fe,7560.0,1500.0,45060.0
1000007411,20241115,2024-11-15 11:14:03,119,2,2,Córdoba,2154.6,0.0,12414.6
1000007412,20250620,2025-06-20 23:08:53,413,2,2,Córdoba,6174.0,0.0,35574.0
1000007413,20240424,2024-04-24 04:53:05,616,1,1,Buenos Aires,2716.56,900.0,16552.56
1000007414,20250805,2025-08-05 03:04:27,1239,1,3,Santa Fe,7144.2,900.0,42064.2
1000007415,20250129,2025-01-29 11:59:50,1053,2,3,Santa Fe,20582.1,0.0,118592.1
1000007416,20240331,2024-03-31 21:34:26,255,1,3,Santa Fe,7408.8,900.0,43588.8
1000007417,20240518,2024-05-18 02:44:24,1123,2,2,Córdoba,2154.6,0.0,12414.6
1000007418,20250810,2025-08-10 06:11:53,1427,1,2,Córdoba,15227.1,900.0,88637.1
1000007419,20240506,2024-05-06 12:55:48,205,2,1,Buenos Aires,4536.0,0.0,26136.0
1000007420,20250331,2025-03-31 04:25:30,878,2,4,Mendoza,8505.0,0.0,49005.0
1000007421,20250805,2025-08-05 13:18:52,1416,1,1,Buenos Aires,7408.8,1500.0,44188.8
1000007422,20250823,2025-08-23 20:45:37,440,1,1,Buenos Aires,4788.0,900.0,28488.0
1000007423,20250221,2025-02-21 10:39:47,1366,2,3,Santa Fe,5266.8,0.0,30346.8
1000007424,20241104,2024-11-04 01:38:27,487,1,1,Buenos Aires,16405.2,900.0,95425.2
1000007425,20250609,2025-06-09 04:22:20,131,1,1,Buenos Aires,8977.5,1200.0,52927.5
1000007426,20240505,2024-05-05 11:32:34,121,2,4,Mendoza,2154.6,0.0,12414.6
1000007427,20241220,2024-12-20 20:11:06,33,1,1,Buenos Aires,2394.0,900.0,14694.0
1000007428,20250618,2025-06-18 16:45:33,1445,2,1,Buenos Aires,7144.2,0.0,41164.2
1000007429,20240901,2024-09-01 19:55:00,1031,1,2,Córdoba,4939.2,0.0,28459.2
1000007430,20241126,2024-11-26 02:34:53,154,2,2,Córdoba,3118.5,0.0,17968.5
1000007431,20240219,2024-02-19 05:54:35,515,1,2,Córdoba,6174.0,1500.0,37074.0
1000007432,20240302,2024-03-02 21:30:03,1333,2,4,Mendoza,2222.64,0.0,12806.64
1000007433,20250227,2025-02-27 13:54:08,1408,2,1,Buenos Aires,2646.0,0.0,15246.0
1000007434,20250922,2025-09-22 21:50:19,787,1,1,Buenos Aires,2268.0,900.0,13968.0
1000007435,20240425,2024-04-25 21:02:03,679,2,2,Córdoba,2268.0,0.0,13068.0
1000007436,20240303,2024-03-03 06:35:08,513,2,2,Córdoba,9261.0,0.0,53361.0
1000007437,20240130,2024-01-30 10:50:40,328,1,1,Buenos Aires,4536.0,900.0,27036.0
1000007438,20250516,2025-05-16 03:35:24,68,1,2,Córdoba,4445.28,1200.0,26813.28
1000007439,20250604,2025-06-04 13:55:16,615,1,3,Santa Fe,2469.6,0.0,14229.6
1000007440,20250912,2025-09-12 18:58:56,247,1,1,Buenos Aires,6463.8,900.0,38143.8
1000007441,20240921,2024-09-21 14:46:02,299,2,4,Mendoza,5027.4,0.0,28967.4
1000007442,20250202,2025-02-02 03:17:01,944,1,2,Córdoba,3291.75,1200.0,20166.75
1000007443,20241208,2024-12-08 02:55:03,1048,2,2,Córdoba,11174.94,0.0,64388.94
1000007444,20250527,2025-05-27 12:46:50,195,1,1,Buenos Aires,20253.24,900.0,117597.24
1000007445,20250617,2025-06-17 23:34:08,1076,1,1,Buenos Aires,6300.0,900.0,37200.0
1000007446,20250407,2025-04-07 10:53:49,629,1,1,Buenos Aires,3142.12,900.0,19004.62
1000007447,20240918,2024-09-18 02:55:24,1244,2,4,Mendoza,13293.0,0.0,76593.0
1000007448,20241120,2024-11-20 23:30:28,1178,2,1,Buenos Aires,5670.0,0.0,32670.0
1000007449,20240224,2024-02-24 15:37:47,1259,1,3,Santa Fe,6615.0,900.0,39015.0
1000007450,20250918,2025-09-18 11:57:13,1,1,2,Córdoba,9475.2,1200.0,55795.2
1000007451,20250502,2025-05-02 09:00:11,873,1,3,Santa Fe,5103.0,1200.0,30603.0
1000007452,20250717,2025-07-17 02:01:01,1133,1,1,Buenos Aires,5670.0,1200.0,33870.0
1000007453,20250927,2025-09-27 01:05:31,166,1,1,Buenos Aires,4536.0,1500.0,27636.0
1000007454,20240626,2024-06-26 02:55:50,373,2,4,Mendoza,9009.0,0.0,51909.0
1000007455,20240505,2024-05-05 19:10:08,1226,1,1,Buenos Aires,10332.0,900.0,60432.0
1000007456,20240409,2024-04-09 06:50:21,587,1,4,Mendoza,7408.8,1200.0,43888.8
1000007457,20241110,2024-11-10 14:15:16,1316,2,1,Buenos Aires,2835.0,0.0,16335.0
1000007458,20250323,2025-03-23 05:07:14,766,2,4,Mendoza,2520.0,0.0,14520.0
1000007459,20240324,2024-03-24 04:19:09,584,2,3,Santa Fe,2835.0,0.0,16335.0
1000007460,20250219,2025-02-19 17:56:59,594,2,3,Santa Fe,3087.0,0.0,17787.0
1000007461,20241130,2024-11-30 20:29:38,1183,1,3,Santa Fe,2551.5,1200.0,15901.5
1000007462,20240426,2024-04-26 04:22:45,1189,1,1,Buenos Aires,2693.25,1500.0,17018.25
1000007463,20250919,2025-09-19 13:38:14,1123,2,2,Córdoba,7938.0,0.0,45738.0
1000007464,20241206,2024-12-06 17:17:04,283,1,3,Santa Fe,5040.0,1500.0,30540.0
1000007465,20240828,2024-08-28 11:06:25,1236,1,2,Córdoba,7560.0,1200.0,44760.0
1000007466,20240406,2024-04-06 17:26:53,183,1,1,Buenos Aires,2992.5,1500.0,18742.5
1000007467,20250122,2025-01-22 13:13:32,340,2,1,Buenos Aires,4939.2,0.0,28459.2
1000007468,20240228,2024-02-28 15:46:29,796,2,3,Santa Fe,5103.0,0.0,29403.0
1000007469,20250602,2025-06-02 16:56:05,25,1,1,Buenos Aires,16357.95,1200.0,95452.95
1000007470,20241119,2024-11-19 13:51:42,309,1,1,Buenos Aires,2494.8,1200.0,15574.8
1000007471,20250328,2025-03-28 15:34:31,880,2,4,Mendoza,11940.08,0.0,68797.58
1000007472,20240721,2024-07-21 14:34:31,314,1,1,Buenos Aires,10395.0,1500.0,61395.0
1000007473,20240626,2024-06-26 09:36:00,1011,1,4,Mendoza,7182.0,1500.0,42882.0
1000007474,20250423,2025-04-23 08:42:23,1356,1,3,Santa Fe,14817.6,900.0,86277.6
1000007475,20250825,2025-08-25 05:18:17,250,1,1,Buenos Aires,7408.8,900.0,43588.8
1000007476,20240625,2024-06-25 04:17:38,971,1,4,Mendoza,10080.0,1500.0,59580.0
1000007477,20241212,2024-12-12 20:20:00,1085,1,2,Córdoba,8505.0,0.0,49005.0
1000007478,20241215,2024-12-15 01:38:22,355,1,2,Córdoba,2646.0,900.0,16146.0
1000007479,20250620,2025-06-20 00:11:04,863,1,1,Buenos Aires,7560.0,1200.0,44760.0
1000007480,20240302,2024-03-02 05:20:31,777,2,1,Buenos Aires,2268.0,0.0,13068.0
1000007481,20250107,2025-01-07 18:20:22,446,2,3,Santa Fe,5670.0,0.0,32670.0
1000007482,20250330,2025-03-30 08:09:04,262,2,3,Santa Fe,6174.0,0.0,35574.0
1000007483,20250412,2025-04-12 02:02:00,1315,2,1,Buenos Aires,4536.0,0.0,26136.0
1000007484,20250916,2025-09-16 00:31:26,658,2,3,Santa Fe,5670.0,0.0,32670.0
1000007485,20240317,2024-03-17 16:36:06,1043,2,1,Buenos Aires,17923.5,0.0,103273.5
1000007486,20250912,2025-09-12 22:01:11,347,1,2,Córdoba,6804.0,1200.0,40404.0
1000007487,20240818,2024-08-18 15:33:08,360,1,2,Córdoba,10125.36,900.0,59241.36
1000007488,20240303,2024-03-03 23:22:48,989,1,1,Buenos Aires,4989.6,1200.0,29949.6
1000007489,20240525,2024-05-25 11:20:24,1227,1,1,Buenos Aires,8930.25,900.0,52355.25
1000007490,20250314,2025-03-14 08:00:40,1496,1,3,Santa Fe,4762.8,1200.0,28642.8
1000007491,20240814,2024-08-14 23:05:26,410,2,3,Santa Fe,2835.0,0.0,16335.0
1000007492,20240320,2024-03-20 13:45:41,1489,1,2,Córdoba,4939.2,1200.0,29659.2
1000007493,20240403,2024-04-03 13:57:52,1146,1,3,Santa Fe,6174.0,900.0,36474.0
1000007494,20250519,2025-05-19 15:28:50,1246,2,2,Córdoba,4762.8,0.0,27442.8
1000007495,20240514,2024-05-14 08:19:59,1306,1,1,Buenos Aires,2494.8,1200.0,15574.8
1000007496,20241108,2024-11-08 20:40:13,291,1,4,Mendoza,2835.0,1500.0,17835.0
1000007497,20250101,2025-01-01 16:22:29,1005,1,2,Córdoba,5670.0,0.0,32670.0
1000007498,20240716,2024-07-16 13:01:14,592,2,2,Córdoba,2381.4,0.0,13721.4
1000007499,20240313,2024-03-13 14:46:30,1220,1,4,Mendoza,14023.8,0.0,80803.8
1000007500,20250204,2025-02-04 07:15:19,999,2,3,Santa Fe,2646.0,0.0,15246.0
1000007501,20241007,2024-10-07 17:55:56,647,2,1,Buenos Aires,9450.0,0.0,54450.0
1000007502,20240604,2024-06-04 07:39:25,421,2,1,Buenos Aires,2268.0,0.0,13068.0
1000007503,20240523,2024-05-23 05:57:46,289,2,4,Mendoza,3087.0,0.0,17787.0
1000007504,20250523,2025-05-23 03:10:46,436,1,4,Mendoza,11340.0,900.0,66240.0
1000007505,20240305,2024-03-05 10:02:26,899,1,3,Santa Fe,8334.9,1500.0,49524.9
1000007506,20240505,2024-05-05 02:42:03,1136,1,4,Mendoza,7900.2,900.0,46420.2
1000007507,20240101,2024-01-01 04:01:10,691,1,1,Buenos Aires,10574.55,0.0,60929.55
1000007508,20240901,2024-09-01 03:02:21,906,2,4,Mendoza,3087.0,0.0,17787.0
1000007509,20250412,2025-04-12 13:09:46,436,1,2,Córdoba,2268.0,1200.0,14268.0
1000007510,20250728,2025-07-28 16:48:16,851,2,3,Santa Fe,7779.24,0.0,44823.24
1000007511,20250628,2025-06-28 21:34:27,1455,2,3,Santa Fe,2520.0,0.0,14520.0
1000007512,20241124,2024-11-24 09:36:37,1421,2,4,Mendoza,15624.0,0.0,90024.0
1000007513,20240915,2024-09-15 06:20:13,629,2,1,Buenos Aires,9891.0,0.0,56991.0
1000007514,20241109,2024-11-09 18:38:21,295,1,3,Santa Fe,7560.0,1200.0,44760.0
1000007515,20241230,2024-12-30 21:43:20,1148,2,2,Córdoba,6300.0,0.0,36300.0
1000007516,20250111,2025-01-11 17:10:19,248,1,4,Mendoza,2992.5,900.0,18142.5
